Unnamed: 0,tweet,tweet_processed
1640,"Sometimes, no matter what you do,  and  can swoop in, covering you like a thick storm cloud. For me, those are the times I have to wait it out, go within and draw upon the wisdom of spirit. Still, it can really suck.",sometimes no matter what you do and can swoop in cover you like a thick storm cloud for me those be the time i have to wait it out go within and draw upon the wisdom of spirit still it can really suck
1642,Fed up now ??? why can't anything be simple an straightforward not in my life ,feed up now why cant anything be simple an straightforward not in my life
1643,I need to work on being a stronger person emotionally ,i need to work on be a strong person emotionally
1648,Hi // I'll be gone for a while // stay strong    pic.twitter.com/vcnKc6gsDC,hi ill be go for a while stay strong
1652,That feeling when everyone is just giving up on you but you're still fighting for them...argh  ,that feel when everyone be just give up on you but youre still fight for themargh
1657,If i stay actually just changed me ,if i stay actually just change me
1664,I wish I didn't feel like I bothered you all of the time.. ,i wish i didnt feel like i bother you all of the time
1667,"- From December 26, 2012 - January 12, 2013 Was The Worst 18 Day's Of My Fucking Life ???¢   ",from december january be the bad day of my fucking life
1668,So tired to blend in ??â½?    pic.twitter.com/S71Lb5dNeo,so tired to blend in
1673,still feeling like crap. havent had a good christmas in quite a few years   ,still feel like crap havent have a good christmas in quite a few year
1674,I want peace. A life with no conflict. Do I have to die to find peace?  'suck it up or commit suicide'? Is that my only options? ,i want peace a life with no conflict do i have to die to find peace suck it up or commit suicide be that my only option
1675,It's weird that I get 300x more depressed over Christmas break every year.  ,it weird that i get x more depressed over christmas break every year
1676,Today is just Monday and I have one this week before going back to wat I call a nightmare SCHOOL!!  ,today be just monday and i have one this week before go back to wat i call a nightmare school
1681,"Depressed and lonely /: Stuck in a deep, never ending hole :(  ",depress and lonely stick in a deep never end hole
1682,"6+ yrs of saving & my eye sight staying the same, i was excited for ... Just found out; im not a candidate.  very ",yr of save my eye sight stay the same i be excite for just find out im not a candidate very
1683,"Just woke up because let's be real, can't be upset or angry if you just sleep all day.   ",just wake up because let be real cant be upset or angry if you just sleep all day
1688,"I feel like it again, it's been so long since I've been life this. I want to but I don't.  ",i feel like it again it be so long since ive be life this i want to but i dont
1690,I don't know how I did it but I made the worst ceasar imaginable. And I'm the king at making ceasars... ,i dont know how i do it but i make the bad ceasar imaginable and im the king at make ceasars
1691,Feels like no one wants to talk to me   ,feel like no one want to talk to me
1692,The amount ae fucking spots I have right now honestly makes me wanty cry  ???­???­,the amount ae fuck spot i have right now honestly make me wanty cry
1693,Reality has set in.  I'm jobless.   ,reality have set in im jobless
1694,And literally 30 or more things that was the reason to live and how to not be  but wasn't really AT ALL. A++ for intent tho.,and literally or more thing that be the reason to live and how to not be but wasnt really at all a for intent tho
1695,Her: You?!? Depressed?!? But you are ALWAYS SMILING!!  Me: Right. I've learned not to go out in public . It isn't safe out here.,her you depressed but you be always smile me right ive learn not to go out in public it isnt safe out here
1699,i feel like i'm a prisoner of my own life.. like as if my life was a jail and i'm doing a lifetime sentence ,i feel like im a prisoner of my own life like a if my life be a jail and im do a lifetime sentence
1700,I've come to the realization that my phone isn't going to make it through the day. ,ive come to the realization that my phone isnt go to make it through the day
1702,I have exactly one more month to enjoy being in my 20's.   ,i have exactly one more month to enjoy be in my s
1703,"Laying in bed eating dinner for one, watching netflix! Surely there's more to life?!   ",lay in bed eating dinner for one watch netflix surely theres more to life
1708,No haircut today ???«    Work in a bit  smh,no haircut today work in a bit smh
1710,I luv the fact how I feel so alone :'( life sucks ass I love them and I luv how family is supposed to be here 4 you well fuck it  ,i luv the fact how i feel so alone life suck ass i love them and i luv how family be suppose to be here you well fuck it
1716,I need a job! Sick of Fredericton. Got to head west like everyone else   ,i need a job sick of fredericton get to head west like everyone else
1721,"It's turning into a feel like crying night but can't, mmm.  times",it turn into a feel like cry night but cant mmm time
1722,Wish I had took holidays instead of being at work ,wish i have take holiday instead of be at work
1725,I thought leaving would make it better. It did but then it got worse .    â¤ï¸,i think leave would make it good it do but then it get bad
1728,Just woke up  but want to go back 2 sleep. ,just wake up but want to go back sleep
1729,Back to work like nothing ever happened ,back to work like nothing ever happen
1730,Feeling so down on myself . . I have a lot of work ahead of myself but I need to do it ,feel so down on myself i have a lot of work ahead of myself but i need to do it
1732,I hate not having a job. ,i hate not have a job
1734,When you finally realize your dreams may not happen...????????????  ,when you finally realize your dream may not happen
1740,Been feeling so depressed today I think my problem is I have a big heart or maybe its the fact that I do care idk  ,be feel so depressed today i think my problem be i have a big heart or maybe it the fact that i do care idk
1741,"I give u all u want &when I say Omg look! I always get late reactions, or you just straight up miss it.   pic.twitter.com/MXifaMocGY",i give You all You want when i say omg look i always get late reaction or you just straight up miss it
1743,Never looking for pity. Just looking for company and consolation.   ,never look for pity just look for company and consolation
1744,haven't been on Twitter all day. ,havent be on twitter all day
1748,That moment when u really need a hug bt u alne and ts midnyt...will jus hug a pillow instead..,that moment when You really need a hug bt You alne and ts midnytwill jus hug a pillow instead
1749,"Have you ever felt so  and , that you had horrible thoughts?Who do you turn to when you have no one? No one you can trust",have you ever felt so and that you have horrible thoughtswho do you turn to when you have no one no one you can trust
1750,yeah I watch depressing films like cyberbully because I'm sad and I can connect with it  ,yeah i watch depress film like cyberbully because im sad and i can connect with it
1752,"Watching Air Force One, good film but not paying much interest in it. Feel too rough ",watch air force one good film but not pay much interest in it feel too rough
1753,"As the days draw near to the end, I feel as though I'm suffocating and losing a piece of me. It never should've come to this... ",a the day draw near to the end i feel a though im suffocating and lose a piece of me it never shouldve come to this
1755,Little things that affect you massively.  ,little thing that affect you massively
1757,hate seeing a shit photo of yourself and you think 'is that what i really look like'???«  ,hate see a shit photo of yourself and you think be that what i really look like
1759,Watching your  video is a good way to remind yourself of why you're ,watch your video be a good way to remind yourself of why youre
1760,Not looking forward to New Years Eve. Going to be alone. Makes me depressed just thinking about it.   ,not look forward to new year eve go to be alone make me depressed just think about it
1763,Nobody has ever felt as bad I feel today  ,nobody have ever felt a bad i feel today
1767,Jus when something makes you happy it fucking puts you right back in your place ,jus when something make you happy it fuck put you right back in your place
1773,Just ate half a tub of ice cream half a tub of clotted cream with a shit load of Galaxy on top ,just ate half a tub of ice cream half a tub of clotted cream with a shit load of galaxy on top
1774,Only thing I've done today is brushed my teeth & took a bath ...  ,only thing ive do today be brush my teeth take a bath
1775,Sometimes i just want to be alone......... Forever  ,sometimes i just want to be alone forever
1781,Have to be skinnier.  Have to be prettier.  Have to be smarter.  Have to be anything  But myself.  ,have to be skinny have to be prettier have to be smarter have to be anything but myself
1784," , every time somebody tries to do something good, so much is fabricated that common man fails to decipher ",every time somebody try to do something good so much be fabricate that common man fail to decipher
1785,Sometimes I just wonder is it all worth it  ,sometimes i just wonder be it all worth it
1787,"Came home from vaca seeing a run over kitten in front of our house, which died hours later after incurring severe loss of blood. ",come home from vaca see a run over kitten in front of our house which die hour later after incur severe loss of blood
1795,"God, people victimize me and put me down. Like what did I do to you? Are u jealous or? My whole life man like why fkin me ",god people victimize me and put me down like what do i do to you be You jealous or my whole life man like why fkin me
1797,I miss my friends and family. ,i miss my friend and family
1798,ur all i ever think of.... whyd u have to go.  ,ur all i ever think of whyd You have to go
1804,Might as well just sleep  ???¥,might as well just sleep
1807,I can't get myself out of this rut. I want to die. But I care too much about everyone else. So I will continue to be miserable. ,i cant get myself out of this rut i want to die but i care too much about everyone else so i will continue to be miserable
1808,I am so depressed right now I don't even know how I'm functioning.   ,i be so depressed right now i dont even know how im functioning
1809,"I've been in a funk all day, just feeling a little down  ",ive be in a funk all day just feel a little down
1810,Going to have to say goodbye to our beloved pup in the upcoming weeks. ,go to have to say goodbye to our beloved pup in the upcoming week
1813,"If there's one thing I hate, its being ignored. And everybody seems to be doing just that. Ugh.   ",if there one thing i hate it be ignore and everybody seem to be do just that ugh
1815,Lately - nothing has been going right . ,lately nothing have be go right
1816,"Even if I should decide to enter into a new  with a new guy, who'd want me now? I'm a ,  excuse of a person.",even if i should decide to enter into a new with a new guy whod want me now im a excuse of a person
1826,It would be great to have a mother that listens. ,it would be great to have a mother that listen
1828,You know you're  when a friend wants to come upstairs to say hi and you can't even fathom sitting up much less talking,you know youre when a friend want to come upstairs to say hi and you cant even fathom sit up much less talk
1830,I honestly don't even wanna go to work.  ,i honestly dont even wanna go to work
1832,"sometimes, you need to pretend that everything is okay even its not.  ",sometimes you need to pretend that everything be okay even it not
1834,My Worse Fear About This Whole Thing Has Cane True.??? ,my bad fear about this whole thing have cane true
1844,I'm starting to wonder if  is actually looking out for me right now. I would say why but I'm too embarrassed. I'm 2 low class ,im start to wonder if be actually look out for me right now i would say why but im too embarrassed im low class
1845,"I only miss the memories, not you   ",i only miss the memory not you
1846,Been left and grandma's house want to see mummy and daddy   ,be leave and grandmas house want to see mummy and daddy
1852,No idea what to say to myself ,no idea what to say to myself
1855,I hate it I hate it I hate it I hate it I HATE IT LIFE I HATE   ,i hate it i hate it i hate it i hate it i hate it life i hate
1856,"So sick of having the same new year resolution.. To get hitch, get love and be happy..maybe  will be just staying alive..",so sick of have the same new year resolution to get hitch get love and be happymaybe will be just stay alive
1861,I wish I had a way of dealing with the pain. Instead I just cry and and hold my sleeping child  ,i wish i have a way of deal with the pain instead i just cry and and hold my sleep child
1862,I could really go for a giant glass a milk and I have none.  ,i could really go for a giant glass a milk and i have none
1863,Wish there was more to my life??½   ,wish there be more to my life
1865,Here I go again.. No sleep leads to overthinking. And now I have to deal with people again. ,here i go again no sleep lead to overthinking and now i have to deal with people again
1866,I'm cramping so fucking bad but bb boy isn't here to rub my tummy. ???¢ ,im cramp so fucking bad but bb boy isnt here to rub my tummy
1868,"  About to have a breakdown, I really need a friend",about to have a breakdown i really need a friend
1870,I wake up everyday wishing i didn't.....   ,i wake up everyday wishing i didnt
1871,"Keep wondering how my life could've turned out, if not shaped by certain . Feeling  & .",keep wonder how my life couldve turn out if not shape by certain feeling
1872,"If Danny thinks I'm depressed because I ate 375 calories of maple syrup, then he's probably right   girl coming through",if danny think im depressed because i ate calorie of maple syrup then hes probably right girl come through
1873,Losing somebody that means the world to you ??????°???°???°???°???«???«???«,lose somebody that mean the world to you
1874,I can't sleep because if this   ??? ,i cant sleep because if this
1877,I've slept the better part of two days away   .,ive sleep the good part of two day away
1885,GONNA DRINK A BUNCH OF WHISKEY TONIGHT BECAUSE I HAVE  AND THE HOLIDAYS GOT ME  JK BUT I AM GONNA DRINK WHISKEY,gonna drink a bunch of whiskey tonight because i have and the holiday get me jk but i be gonna drink whiskey
1886,I could prolly ball my eyes out right now...  ,i could prolly ball my eye out right now
1893,My life I take one day at a time I had  more than once & I won't let it take over my life  ,my life i take one day at a time i have more than once i wont let it take over my life
1894,"The darkness looming around us this NEW time of YEAR, we must strongly send away no longer live in tears. ?©  ",the darkness loom around u this new time of year we must strongly send away no longer live in tear
1902,Well I've made the step towards a better 2015 by admitting I need help ,well ive make the step towards a good by admit i need help
1904,When you wished you never woke  ,when you wish you never wake
1909,I made two loafs of bread and ate half of one for lunch. that's enough productivity for one day ,i make two loaf of bread and ate half of one for lunch thats enough productivity for one day
1910,I need to cuddle someone sooooo bad!  ,i need to cuddle someone sooooo bad
1916,is a harsh illness I'm a sufferer n wen your at your lowest it's hard to get back up again if u do have depression tell someone,be a harsh illness im a sufferer n wen your at your low it hard to get back up again if You do have depression tell someone
1920,The worst part of working  is the  due to f'ed up melatonin and cortisol cycles.  ,the bad part of work be the due to feed up melatonin and cortisol cycle
1921,I screwed myself over today by refilling my medication holder with the wrong amount of Zoloft. WTF self. That was dumb.  ,i screw myself over today by refill my medication holder with the wrong amount of zoloft Surprised self that be dumb
1923,"Ending the year the same way it started, depressed. Here's to a happier, more positive year!   ",end the year the same way it start depressed here to a happy more positive year
1924,Why can't the voices in my head shut up?!  ,why cant the voice in my head shut up
1925,thank god this year is over tonight I hated this year so much had very bad year this year fuckd up year   ???¢?????????,thank god this year be over tonight i hat this year so much have very bad year this year fuckd up year
1927,"Is everyone else in the world a  idiot, or am I wrong THAT often? ",be everyone else in the world a idiot or be i wrong that often
1932,I wish I wasn't Here. I can't take this much longer. Feel worthless. Don't know how to change things.That's what  is like,i wish i wasnt here i cant take this much long feel worthless dont know how to change thingsthats what be like
1933,My : Being the nicest I can to other people. And making  my bitch this year.,my be the nice i can to other people and make my bitch this year
1948,Sometimes love is so painful it eats you up until your nothing   ,sometimes love be so painful it eat you up until your nothing
1950,"Fellow   sufferers I'm trying to come off  and really struggling, any previous success stories to boost me?",fellow sufferer im try to come off and really struggle any previous success story to boost me
1961,I want to give up. I want to go home. I feel like nothing and I'll never heal.   ,i want to give up i want to go home i feel like nothing and ill never heal
1962,"The worst kind of grief, screaming crying, is when it's for no reason other than voices in your head and chemicals in your brain ",the bad kind of grief scream cry be when it for no reason other than voice in your head and chemical in your brain
1966,"It's as though being with her is depressing, but when we break up it lifts and I go back to the source of the . Hmm.",it a though be with her be depress but when we break up it lift and i go back to the source of the hmm
1973,I'm so angry. Like I really hate it.  sucks & it's not as simple as âï¸making oneself happyâï¸???,im so angry like i really hate it suck it not as simple a make oneself happy
1975,this year was fuckd up I can't wait for it to be over I hated this year still depressed hard time getting over it  ???¢??????,this year be fuckd up i cant wait for it to be over i hat this year still depress hard time get over it
1978,Looked at a sparrow and thought about God's eye being on it...    shouldnt i find comfort in this?,look at a sparrow and think about god eye be on it shouldnt i find comfort in this
1980,Had a total meltdown on the way home from dinner.  ,have a total meltdown on the way home from dinner
1981,Can't wait to be rid of 2014   ,cant wait to be rid of
1982,Really just want someone to talk to late at night. Someone who understands ,really just want someone to talk to late at night someone who understand
1985,"Be vewy, vewy quiet. I'm hunting my low self esteem, you wascalwy depwession you. Or, why I don't own a gun.  ",be vewy vewy quiet im hunt my low self esteem you wascalwy depwession you or why i dont own a gun
1986,i thought i was getting better :/ ,i think i be get good
1987,this year was fuckd up I can't wait for it to be over I hated this year still depressed hard time getting over it  ???¢?????? fuck this,this year be fuckd up i cant wait for it to be over i hat this year still depress hard time get over it fuck this
1992,What I have to say about not posting since September is NEVER try suicide. Life is so worth so much more than a handful of pills.,what i have to say about not post since september be never try suicide life be so worth so much more than a handful of pill
1993,: this year was fuckd up I can't wait for it to be over I hated this year still depressed hard time getting over it  ???¢?????? fuck,this year be fuckd up i cant wait for it to be over i hat this year still depress hard time get over it fuck
1994,"The deep  I thought passed last week has come back stronger than before. I need you, please just text me.  pic.twitter.com/fvfT6oKokh",the deep i think pass last week have come back strong than before i need you please just text me
1995,how do i get my dad to stop looking at me like something broken that needs fixing  ,how do i get my dad to stop look at me like something broken that need fix
1996,today is my last day of cipralex   - now on to the next drug ...â??ï¸,today be my last day of cipralex now on to the next drug
1997,Why is it always my fault? ???­???­ I'm so done with life.  I can't do anything right. ???¢   pic.twitter.com/pYOcCC9QbE,why be it always my fault im so do with life i cant do anything right
1998,Well it's New Year's Eve now???? tbf I don't wanna celebrate it ever again :'( never EVER happy on NYE ???­ ,well it new year eve now tbf i dont wanna celebrate it ever again never ever happy on nye
1999,Feeling a lil joyless & miserable now tho ???© ,feel a lil joyless miserable now tho
2000,You know life sucks when you just want your mom to kick you out just so you don't have to deal with bullshit anymore  ,you know life suck when you just want your mom to kick you out just so you dont have to deal with bullshit anymore
2001,Very sad day in Edmonton!  Praying for all who lost their lives.  ,very sad day in edmonton pray for all who lose their life
2002,Lord I know this is not of You. Please give me the tools needed to push thru. I refuse to give n2 the spirit of  ,lord i know this be not of you please give me the tool need to push thru i refuse to give n2 the spirit of
2003,I want this to be a good day but this monster keeps pushing me down ,i want this to be a good day but this monster keep push me down
2004,Done absolute fuck all the last 2days ,do absolute fuck all the last day
2005,"I am trying 2 make a list of the ppl I twt 2 regularly, so if u wanna b on it, twt me and say hi!   ",i be try make a list of the ppl i twt regularly so if You wanna b on it twt me and say hi
