tweet,automated_readability_index,coleman_liau_index,flesch_kincaid_grade_level,flesch_reading_ease,gulpease_index,gunning_fog_index,lix,smog_index,wiener_sachtextformel,n_chars,n_long_words,n_monosyllable_words,n_polysyllable_words,n_sents,n_syllables,n_unique_words,n_words,sent_neg,sent_neu,sent_pos,sent_compound,economic_stress_total,isolation_total,substance_use_total,guns_total,domestic_stress_total,suicidality_total,punctuation
dont kid,-8.94,-11.943578333333331,-2.6199999999999974,119.19000000000003,165.66666666666669,1.2000000000000002,3.0,3.1291,-3.6434,7,0,3,0,1,3,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
hopefully well fight gona fight illiteracy,10.615000000000002,15.527063833333337,6.416666666666668,59.745000000000005,77.33333333333334,9.066666666666668,39.333333333333336,8.841846274778883,5.4965333333333355,37,2,4,1,1,10,5,6,0.583,0.072,0.345,-0.5106,0,0,0,0,2,0,0.0
say happen,0.7650000000000006,-4.135114499999997,2.890000000000004,77.90500000000002,194.0,0.8,2.0,3.1291,-2.1756,9,0,1,0,1,3,2,2,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
investigate four senator dump million stock crash,11.002857142857145,16.091526428571427,9.054285714285715,42.61571428571432,70.42857142857142,14.228571428571428,49.857142857142854,11.20814326018867,9.51397142857143,43,3,4,2,1,13,7,7,0.515,0.485,0.0,-0.6486,0,0,0,0,0,0,0.0
happy birthday id take dinner good one,1.4100000000000001,4.020190000000003,2.280000000000001,92.965,86.5,3.2,20.5,3.1291,-0.36865000000000014,32,1,6,0,1,10,8,8,0.0,0.431,0.569,0.765,0,0,0,0,0,0,0.0
let follow prime minister advice achieve coronafree india janasena chief,13.243000000000002,18.283529300000005,8.370000000000001,52.86500000000001,56.0,12.0,50.0,11.20814326018867,8.22,63,4,5,2,1,17,10,10,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
day feel like sunday andagain,4.620000000000001,7.680995000000003,2.8800000000000026,83.32000000000004,99.0,10.0,25.0,8.841846274778883,3.809000000000001,25,1,4,1,1,7,5,5,0.0,0.615,0.385,0.3612,0,0,0,0,0,0,0.0
incompetent racist asshole,17.75,21.375577333333332,17.04666666666667,-21.809999999999974,109.0,14.533333333333335,69.66666666666667,8.841846274778883,14.72326666666667,24,2,0,1,1,8,3,3,0.877,0.123,0.0,-0.7964,0,0,0,0,0,0,0.0
everyone stay home please fuck quickly carry enjoy summer fest,8.533000000000001,12.403678300000003,3.650000000000002,86.70500000000001,66.0,4.0,30.0,3.1291,1.1019999999999999,53,2,7,0,1,13,10,10,0.219,0.438,0.344,0.25,0,0,0,0,0,0,0.0
kanika kapoor play best victim card tell single mother hence ge,6.763636363636362,9.839634454545457,3.7181818181818187,87.99727272727276,68.0909090909091,4.4,11.0,3.1291,-1.4139818181818185,53,0,8,0,1,14,11,11,0.126,0.479,0.395,0.6705,0,0,0,0,0,0,0.0
necessary moron like You along member go see friend go visi,5.050909090909091,7.701506818181823,4.790909090909089,80.30636363636366,71.72727272727272,8.036363636363637,20.090909090909093,8.841846274778883,1.5242,49,1,8,1,1,15,10,11,0.189,0.473,0.337,0.3612,0,0,0,0,0,0,0.0
matter take pm would get right everyones eye tbf best glad idiot corbyn didnt get power would worse,8.39736842105263,8.018169789473685,5.483157894736845,89.59210526315792,61.631578947368425,7.6000000000000005,24.263157894736842,3.1291,0.23074736842105192,82,1,16,0,1,22,17,19,0.231,0.469,0.3,0.2263,1,0,0,0,0,0,0.0
governor endorse suspension public gathering nec,15.325000000000003,21.40691483333334,12.316666666666666,17.44500000000002,67.33333333333333,15.733333333333334,72.66666666666667,11.20814326018867,14.67986666666667,43,4,1,2,1,13,6,6,0.0,0.685,0.315,0.3182,0,0,0,0,0,0,0.0
joke four stole container flintstone vitamin eat entire thing impervious disease,14.04272727272727,18.926676909090915,11.227272727272727,34.160909090909115,52.63636363636364,15.30909090909091,56.45454545454545,13.023866798666859,10.650563636363637,70,5,5,3,1,21,11,11,0.0,0.672,0.328,0.5267,0,0,0,0,0,0,0.0
remember say hot girl semester lmaooo like girl semester,8.189999999999998,12.270925777777776,2.342222222222226,94.30000000000003,69.0,8.044444444444444,42.333333333333336,8.841846274778883,4.196466666666668,48,3,8,1,1,11,7,9,0.0,0.762,0.238,0.3612,0,0,0,0,0,0,0.0
dont want family get infect cause u,-0.3562499999999993,1.8152458750000022,2.280000000000001,92.965,90.25,3.2,8.0,3.1291,-1.9899000000000002,29,0,6,0,1,10,8,8,0.196,0.804,0.0,-0.0572,0,0,0,0,0,0,0.0
best end day good piece mind together fight stay home staying put,5.765000000000001,8.192918833333334,3.84,88.905,69.0,8.133333333333335,28.666666666666668,8.841846274778883,2.1805666666666674,54,2,10,1,1,15,12,12,0.139,0.481,0.38,0.6705,0,0,0,0,1,0,0.0
vote pti respect prime minister way must stop give opinion political matter,9.690000000000001,13.09279466666667,7.773333333333333,60.70500000000001,60.666666666666664,11.466666666666669,45.333333333333336,11.20814326018867,6.772233333333335,64,4,7,2,1,19,12,12,0.143,0.584,0.273,0.25,0,0,0,0,0,0,0.0
talk,-2.09,-21.868679999999998,-3.3999999999999986,121.22000000000003,349.0,0.4,1.0,3.1291,-3.9778000000000002,4,0,1,0,1,1,1,1,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
share,2.620000000000001,-15.988828999999996,-3.3999999999999986,121.22000000000003,339.0,0.4,1.0,3.1291,-3.9778000000000002,5,0,1,0,1,1,1,1,0.0,0.0,1.0,0.296,0,0,0,0,0,0,0.0
shit coronachan little shindig iran would look like case cold,8.061999999999998,11.815693199999998,1.2900000000000027,103.62500000000001,67.0,4.0,30.0,3.1291,0.44799999999999995,52,2,9,0,1,11,10,10,0.255,0.567,0.177,-0.2732,0,0,0,0,0,0,0.0
proven indias big problem illiteracy stupidity literate people,14.951250000000002,20.924761625000002,14.080000000000002,8.365000000000009,57.75,23.200000000000003,58.0,14.554592549557764,15.396350000000002,55,4,3,4,1,18,8,8,0.63,0.37,0.0,-0.8176,0,0,0,0,0,0,0.0
battle case death far mar,0.8520000000000003,2.9771142000000026,-1.8399999999999999,117.16000000000003,107.0,2.0,5.0,3.1291,-3.309,21,0,5,0,1,5,5,5,0.684,0.316,0.0,-0.7579,0,0,0,0,0,0,0.0
lmaooo please,7.829999999999998,4.684661999999999,-3.01,120.20500000000001,179.0,0.8,2.0,3.1291,-3.8106,12,0,2,0,1,2,2,2,0.0,0.303,0.697,0.3182,0,0,0,0,0,0,0.0
nigerian doctor say chloroquine use treat say he talk rubbish tal,7.620000000000001,10.908698272727278,4.790909090909089,80.30636363636366,66.27272727272728,8.036363636363637,38.27272727272727,8.841846274778883,3.882381818181818,55,3,8,1,1,15,10,11,0.0,0.787,0.213,0.4019,0,0,0,0,0,0,0.0
generation z want name folk love call everybody millennialsmillennials,15.516666666666666,21.417360666666674,14.142222222222223,9.700000000000017,53.44444444444445,12.488888888888889,42.333333333333336,11.20814326018867,7.073133333333335,62,3,6,2,1,20,9,9,0.0,0.522,0.478,0.6705,0,0,0,0,0,0,0.0
see frontline hero protect u someone protect part help themlets spread message stay home safe save life let support kababayan fight together,15.046818181818182,14.65896822727273,9.080909090909092,69.14136363636364,48.54545454545455,10.618181818181819,62.90909090909091,8.841846274778883,6.759309090909091,119,9,15,1,1,30,21,22,0.072,0.362,0.565,0.9493,0,0,0,0,1,0,0.0
brother girlfriend almost certainly bos refused pay selfisolated spent week travel across london tube shes ill fuck capitalism forever,15.887999999999998,16.822967800000008,9.91,59.63500000000002,46.0,10.0,55.0,8.841846274778883,6.013999999999999,116,7,12,1,1,30,20,20,0.374,0.544,0.082,-0.76,0,0,0,0,0,0,0.0
generation z want name folk love call everybody millennialsmillennials,15.516666666666666,21.417360666666674,14.142222222222223,9.700000000000017,53.44444444444445,12.488888888888889,42.333333333333336,11.20814326018867,7.073133333333335,62,3,6,2,1,20,9,9,0.0,0.522,0.478,0.6705,0,0,0,0,0,0,0.0
right million american uninsured underinsuredour profitdriven health care system danger p,17.89636363636363,23.737464090909093,12.3,26.470000000000027,44.45454545454546,18.94545454545455,56.45454545454545,14.554592549557764,12.409654545454545,79,5,5,4,1,22,11,11,0.233,0.548,0.219,-0.0516,0,0,0,0,0,0,0.0
generation z want name folk love call everybody millennialsmillennials,15.516666666666666,21.417360666666674,14.142222222222223,9.700000000000017,53.44444444444445,12.488888888888889,42.333333333333336,11.20814326018867,7.073133333333335,62,3,6,2,1,20,9,9,0.0,0.522,0.478,0.6705,0,0,0,0,0,0,0.0
hand wash time today look cause bomboclaat,6.2928571428571445,10.211675428571432,2.3114285714285714,90.95857142857145,80.42857142857142,8.514285714285714,21.285714285714285,8.841846274778883,2.1096857142857157,36,1,6,1,1,9,7,7,0.0,0.652,0.348,0.4939,0,0,0,0,0,0,0.0
warn decide establish call centre fucken questionnaire people fucken pa,12.771999999999998,17.6955442,8.370000000000001,52.86500000000001,57.0,12.0,30.0,11.20814326018867,5.6259999999999994,62,2,5,2,1,17,9,10,0.135,0.865,0.0,-0.1027,0,0,0,0,0,0,0.0
weve reach level anxiety stephen king could call publisher immediately sell,10.0825,13.582782250000001,7.773333333333333,60.70500000000001,59.833333333333336,11.466666666666669,45.333333333333336,11.20814326018867,6.499733333333335,65,4,8,2,1,19,12,12,0.144,0.763,0.093,-0.1531,0,0,0,0,0,0,0.0
nasty flu go round december early jan tell bare ppl sick includ,4.98,7.212943666666668,2.8566666666666656,95.95500000000001,70.66666666666666,4.800000000000001,20.333333333333336,3.1291,-0.5127666666666664,52,1,10,0,1,14,12,12,0.514,0.486,0.0,-0.8591,0,0,0,0,0,0,0.0
For Your Information onset uk death approximately per day death,9.004000000000001,12.9916634,8.370000000000001,52.86500000000001,65.0,12.0,30.0,11.20814326018867,4.9719999999999995,54,2,7,2,1,17,9,10,0.494,0.506,0.0,-0.8316,0,0,0,0,0,0,0.0
abel man thing get wont een mad,-2.7112499999999997,-1.1246796249999989,-0.6699999999999982,114.11500000000001,95.25,3.2,8.0,3.1291,-2.8074000000000003,25,0,8,0,1,8,8,8,0.0,0.695,0.305,0.3875,0,0,0,0,0,0,0.0
survive distin get one girlfriend person,9.044999999999998,13.567113500000005,6.416666666666668,59.745000000000005,80.66666666666666,2.4000000000000004,39.333333333333336,3.1291,3.361533333333334,35,2,2,0,1,10,6,6,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
day rediscover farming,11.470000000000006,13.535776000000006,13.113333333333333,6.390000000000043,122.33333333333333,14.533333333333335,69.66666666666667,8.841846274778883,13.63326666666667,20,2,1,1,1,7,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
reminds ex tryna fuck everyone,5.561999999999998,8.856965199999998,2.8800000000000026,83.32000000000004,97.0,2.0,45.0,3.1291,3.187000000000001,26,2,3,0,1,7,5,5,0.467,0.533,0.0,-0.5423,0,0,0,0,0,0,0.0
youre laugh meme cough,-1.032,0.625173800000006,-1.8399999999999999,117.16000000000003,111.0,2.0,5.0,3.1291,-3.309,19,0,5,0,1,5,5,5,0.0,0.455,0.545,0.5574,0,0,0,0,0,0,0.0
commie keralities want cm pm month apparently fight well way th,6.763636363636362,9.839634454545457,6.936363636363637,64.9245454545455,68.0909090909091,11.672727272727274,29.181818181818183,11.20814326018867,4.462381818181818,53,2,8,2,1,17,11,11,0.186,0.571,0.243,-0.0516,1,0,0,0,1,0,0.0
proven indias big problem illiteracy stupidity literate people,14.951250000000002,20.924761625000002,14.080000000000002,8.365000000000009,57.75,23.200000000000003,58.0,14.554592549557764,15.396350000000002,55,4,3,4,1,18,8,8,0.63,0.37,0.0,-0.8176,0,0,0,0,0,0,0.0
namaste mygov family share new mygov helpdesk pls share link,7.591000000000001,11.227708100000001,6.010000000000002,69.785,68.0,4.0,30.0,3.1291,1.7560000000000002,51,2,5,0,1,15,8,10,0.0,0.551,0.449,0.5719,0,0,0,0,0,0,0.0
kyle whitmire coronaproof alabama election right state permit form voting mail noexcuse absen,14.416923076923077,18.55924607692308,7.633846153846154,63.486153846153854,49.769230769230774,8.276923076923078,51.46153846153846,8.841846274778883,6.014753846153846,81,5,7,1,1,20,13,13,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
celebrity make sing videos top k case worldwide,6.120000000000001,9.900041000000005,0.8049999999999997,103.54,76.5,3.2,33.0,3.1291,0.8438499999999998,40,2,7,0,1,9,8,8,0.0,0.769,0.231,0.2023,0,0,0,0,0,0,0.0
could stand trump protect american peoplewere worried pocketbook access,16.04,22.070677444444456,8.89777777777778,47.30000000000004,52.333333333333336,12.488888888888889,64.55555555555556,11.20814326018867,10.682022222222223,63,5,4,2,1,16,9,9,0.186,0.593,0.22,0.1027,0,0,0,0,0,0,0.0
still way well enhance community quarantine imagine kid go di ta,7.191818181818181,10.374166363636366,5.863636363636363,72.61545454545457,67.18181818181819,8.036363636363637,47.36363636363637,8.841846274778883,5.358745454545456,54,4,7,1,1,16,11,11,0.0,0.826,0.174,0.2732,0,1,0,0,0,0,0.0
first church service die gtgtgtgtgtgtgtgt,15.924,21.792637400000004,17.040000000000003,-18.19999999999996,75.0,10.0,45.0,8.841846274778883,7.057000000000002,37,2,3,1,1,13,5,5,0.494,0.506,0.0,-0.5994,0,0,0,0,0,0,0.0
never ever blame saudi arabia bad human right country prove crisis,8.048181818181817,11.443230181818183,5.863636363636363,72.61545454545457,65.36363636363637,8.036363636363637,20.090909090909093,8.841846274778883,1.8214727272727278,56,1,7,1,1,16,11,11,0.431,0.454,0.115,-0.7625,0,0,0,0,0,0,0.0
panic also advise others hoard food item stuff wise move fight coro,6.550000000000001,9.172894000000003,3.84,88.905,67.33333333333334,4.800000000000001,12.0,3.1291,-1.3211000000000004,56,0,9,0,1,15,12,12,0.328,0.5,0.172,-0.4215,0,0,0,0,1,0,0.0
israeli government get creative convince arab ultraorthodox obey health guideline accord pandemic hit everyone matter attack everyone matter age gender religion matter,20.82727272727272,21.875149,15.51727272727273,22.995909090909095,36.27272727272728,17.89090909090909,67.45454545454545,15.903189008614273,12.056127272727272,146,10,7,5,1,42,19,22,0.114,0.586,0.3,0.2732,0,0,0,0,0,0,0.0
pm prepares interact state cms one state others may wish hold exemplar fight,8.25769230769231,10.870210153846159,6.726153846153849,69.99384615384618,62.84615384615384,11.353846153846156,36.07692307692308,11.20814326018867,5.004753846153847,64,3,9,2,1,19,12,13,0.16,0.675,0.166,0.0258,0,0,0,0,1,0,0.0
really hurt nigga job You dont get one normal day,1.197272727272729,2.8907196363636416,1.572727272727274,103.37909090909093,79.9090909090909,4.4,11.0,3.1291,-2.0085272727272727,40,0,10,0,1,12,11,11,0.291,0.709,0.0,-0.5709,1,0,0,0,0,0,0.0
government close beauty shop might see bad thing,6.708749999999998,10.635022375000002,2.280000000000001,92.965,75.25,8.200000000000001,20.5,8.841846274778883,1.64135,41,1,7,1,1,10,8,8,0.263,0.451,0.286,0.0772,0,0,0,0,0,0,0.0
mid late may around 6 lacs people india per conservative model,6.335454545454546,9.305102545454549,5.863636363636363,72.61545454545457,69.0,8.036363636363637,20.090909090909093,8.841846274778883,1.5242,52,1,8,1,1,16,11,11,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
lot medical stick mauritius world student pro,8.311428571428571,12.731611571428573,9.054285714285715,42.61571428571432,76.14285714285714,14.228571428571428,49.857142857142854,11.20814326018867,9.51397142857143,39,3,4,2,1,13,7,7,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
almost slap someone today stretch hand shake refuse say stupid,8.533000000000001,12.403678300000003,3.650000000000002,86.70500000000001,66.0,4.0,30.0,3.1291,1.1019999999999999,53,2,7,0,1,13,10,10,0.434,0.297,0.268,-0.4201,0,0,0,0,0,0,0.0
know fellow yarnies deep already big uncertainty future lose yoir job fear health love onesi realize everybody,13.11352941176471,14.970885058823534,7.004705882352944,75.12117647058825,51.35294117647059,9.15294117647059,46.41176470588235,8.841846274778883,4.612105882352941,94,5,12,1,1,23,17,17,0.325,0.51,0.165,-0.4767,1,0,0,0,0,0,0.0
kodak black speaks aint miss nothin right na rap nggas cant make money right na,5.078823529411764,4.940550999999999,4.228235294117649,95.02705882352943,68.41176470588235,6.800000000000001,17.0,3.1291,-0.9178941176470592,65,0,15,0,1,19,14,17,0.0,0.907,0.093,0.1139,0,0,0,0,0,0,0.0
dawg yall funny man get yall creative,-0.706666666666667,1.1645405555555577,2.342222222222226,94.30000000000003,87.88888888888889,8.044444444444444,20.11111111111111,8.841846274778883,1.3142444444444439,31,1,8,1,1,11,7,9,0.0,0.463,0.537,0.7003,0,0,0,0,0,0,0.0
week fuck global pandemic hamstring strain,10.615000000000002,15.527063833333337,6.416666666666668,59.745000000000005,77.33333333333334,9.066666666666668,39.333333333333336,8.841846274778883,6.041533333333335,37,2,3,1,1,10,6,6,0.54,0.46,0.0,-0.5719,0,0,0,0,0,0,0.0
young actor something sayits time zyada savdhan ka punchnama,10.283333333333331,14.884192888888887,7.58666666666667,56.70000000000002,64.55555555555556,3.6,42.333333333333336,3.1291,3.8631333333333338,52,3,3,0,1,15,9,9,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0.0
hella real please stay safe motherfvckin tour real message mentio,9.945999999999998,14.167633600000002,3.650000000000002,86.70500000000001,63.0,4.0,30.0,3.1291,1.1019999999999999,56,2,7,0,1,13,9,10,0.0,0.594,0.406,0.6682,0,0,0,0,0,0,0.0
death rate different country,10.0075,13.551444750000002,6.620000000000001,54.72500000000002,101.5,11.600000000000001,54.0,8.841846274778883,9.481300000000001,25,2,2,1,1,7,4,4,0.565,0.435,0.0,-0.5994,1,0,0,0,0,0,0.0
assad fm continue western sanction country suffer flagrant violation human rightsbut,15.755454545454548,21.06480454545455,14.445454545454549,11.088181818181852,49.00000000000001,11.672727272727274,74.63636363636363,11.20814326018867,12.438745454545455,74,7,1,2,1,24,11,11,0.427,0.573,0.0,-0.7717,0,0,0,0,0,0,0.0
rich come someone steal people cvs hr,2.928571428571427,6.011781857142861,-1.0599999999999987,115.13000000000002,87.57142857142857,2.8000000000000003,21.285714285714285,3.1291,-1.121742857142857,31,1,7,0,1,7,7,7,0.271,0.424,0.305,0.1027,0,0,0,0,0,0,0.0
day rediscover farming,11.470000000000006,13.535776000000006,13.113333333333333,6.390000000000043,122.33333333333333,14.533333333333335,69.66666666666667,8.841846274778883,13.63326666666667,20,2,1,1,1,7,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
h1n1 deathrate death rate,6.475000000000001,9.141556500000007,0.7199999999999989,97.025,109.0,1.6,29.0,3.1291,0.5838000000000001,22,1,3,0,1,5,4,4,0.565,0.435,0.0,-0.5994,0,0,0,0,0,0,0.0
know gonna lay somebody beach weekend say maam,3.4800000000000004,6.391074777777781,2.342222222222226,94.30000000000003,79.0,3.6,31.22222222222222,3.1291,0.9686888888888898,39,2,7,0,1,11,9,9,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
reminds ex tryna fuck everyone,5.561999999999998,8.856965199999998,2.8800000000000026,83.32000000000004,97.0,2.0,45.0,3.1291,3.187000000000001,26,2,3,0,1,7,5,5,0.467,0.533,0.0,-0.5423,0,0,0,0,0,0,0.0
basic general name type crownlike spike exterior ar,8.475000000000001,12.839966500000006,9.655000000000001,40.09,71.5,13.200000000000001,45.5,11.20814326018867,8.52885,44,3,4,2,1,15,8,8,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
yell party playing,5.190000000000001,5.695974666666672,1.3133333333333361,90.99000000000002,135.66666666666666,1.2000000000000002,36.333333333333336,3.1291,1.7699333333333338,16,1,2,0,1,4,3,3,0.0,0.182,0.818,0.5423,0,0,0,0,0,0,0.0
incompetent racist asshole,17.75,21.375577333333332,17.04666666666667,-21.809999999999974,109.0,14.533333333333335,69.66666666666667,8.841846274778883,14.72326666666667,24,2,0,1,1,8,3,3,0.877,0.123,0.0,-0.7964,0,0,0,0,0,0,0.0
day rediscover farming,11.470000000000006,13.535776000000006,13.113333333333333,6.390000000000043,122.33333333333333,14.533333333333335,69.66666666666667,8.841846274778883,13.63326666666667,20,2,1,1,1,7,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
taught imperative eat rich,7.6525,10.611519250000008,6.620000000000001,54.72500000000002,106.5,11.600000000000001,29.0,8.841846274778883,5.4213000000000005,23,1,3,1,1,7,4,4,0.0,0.455,0.545,0.5574,0,0,0,0,0,0,0.0
virus undeterred border demonstrate past several week international community,19.18,25.990578111111112,14.142222222222223,9.700000000000017,45.666666666666664,12.488888888888889,64.55555555555556,11.20814326018867,11.40868888888889,69,5,2,2,1,20,9,9,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
due epidemiology novel year golden year mathematicians mathematical biology vast field mathematics mathematical biologist find control epidemiology globally locally find basic reproduction number,25.49739130434783,27.13949786956522,20.05826086956522,-7.77956521739128,26.826086956521735,23.11304347826087,75.17391304347825,19.287186520377343,15.3306,173,12,8,8,1,52,19,23,0.0,0.854,0.146,0.3818,0,0,0,0,0,0,0.0
thanks mention keep away,5.297499999999999,7.6715937499999995,0.7199999999999989,97.025,111.5,1.6,29.0,3.1291,0.5838000000000001,21,1,3,0,1,5,4,4,0.0,0.508,0.492,0.4404,0,0,0,0,0,0,0.0
uninsured covid19 patient get medical bill 3492743 story,11.418749999999996,16.514873375,8.180000000000003,50.66500000000002,65.25,13.200000000000001,70.5,11.20814326018867,11.771350000000002,49,5,4,2,1,14,8,8,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
california issue state wide stay,7.445999999999998,11.208905600000001,5.240000000000002,66.40000000000003,93.0,10.0,25.0,8.841846274778883,4.463000000000001,28,1,3,1,1,8,5,5,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
everyone else talk common interest talk community intereststhey responsib,17.086666666666666,23.377311000000006,11.520000000000003,28.50000000000003,50.11111111111111,12.488888888888889,64.55555555555556,11.20814326018867,11.045355555555556,65,5,3,2,1,18,8,9,0.0,0.727,0.273,0.4588,0,0,0,0,0,0,0.0
isnt ironic By The Way still zero caravan sighting merit natl emergency way initially pervers,9.825624999999999,11.381755312500001,8.350000000000005,63.69500000000001,58.375,8.9,47.25,8.841846274778883,5.223325000000001,79,5,9,1,1,24,15,16,0.139,0.639,0.222,0.1456,0,0,0,0,0,0,0.0
medium hand tim martin megaphone push selfinterested view base expertise whatsoev,14.470909090909096,19.461208818181824,11.227272727272727,34.160909090909115,51.72727272727273,18.94545454545455,47.36363636363637,14.554592549557764,11.230563636363637,71,4,5,4,1,21,11,11,0.0,0.758,0.242,0.4939,0,0,0,0,0,0,0.0
italy catch unsuspectingly iran commit blunder fast friendpartner china outbreak amp spread ignore govt amp people keep darksome kathmullas mislead people assure cant harm muslim,19.46769230769231,17.888033461538463,13.157692307692308,47.03730769230771,41.30769230769231,15.015384615384617,52.92307692307692,13.023866798666859,7.310276923076923,154,7,15,3,1,41,24,26,0.081,0.679,0.241,0.6059,0,0,0,0,0,0,0.0
awareness amp prevention diy keep dic amp community free proud serve,8.904545454545456,12.512294000000004,4.790909090909089,80.30636363636366,63.54545454545455,8.036363636363637,38.27272727272727,8.841846274778883,3.882381818181818,58,3,8,1,1,15,10,11,0.0,0.584,0.416,0.7506,0,0,0,0,0,0,0.0
robert alai protect freedom speech unless want go back dark day guys ensure alai,8.110714285714284,10.225105785714288,5.041428571428572,83.85357142857143,62.57142857142857,5.6000000000000005,28.285714285714285,3.1291,0.9829428571428571,67,2,10,0,1,18,13,14,0.0,0.483,0.517,0.8658,0,0,0,0,0,0,0.0
season salient know wash hand strategicallyif know already c,10.283333333333331,14.884192888888887,7.58666666666667,56.70000000000002,64.55555555555556,12.488888888888889,42.333333333333336,11.20814326018867,7.073133333333335,52,3,6,2,1,15,8,9,0.0,0.531,0.469,0.6486,0,0,0,0,0,0,0.0
day feel like sunday andagain,4.620000000000001,7.680995000000003,2.8800000000000026,83.32000000000004,99.0,10.0,25.0,8.841846274778883,3.809000000000001,25,1,4,1,1,7,5,5,0.0,0.615,0.385,0.3612,0,0,0,0,0,0,0.0
big fat white nasty smelling fat bitch take motherfuckin schedule tri,9.332727272727272,13.046825909090916,2.6454545454545446,95.68818181818183,62.63636363636364,4.4,38.27272727272727,3.1291,1.8260181818181818,59,3,9,0,1,13,10,11,0.451,0.549,0.0,-0.8126,0,0,0,0,0,0,0.0
fight support pm unfortunately pm doesnt cure call liberandu moron,8.476363636363633,11.977762090909096,8.009090909090908,57.23363636363638,64.45454545454545,11.672727272727274,38.27272727272727,11.20814326018867,5.938745454545456,57,3,7,2,1,18,10,11,0.485,0.355,0.16,-0.6705,0,0,0,0,1,0,0.0
family well find cure coz thing become famous,4.942499999999999,8.430078250000005,3.7550000000000026,82.39000000000001,79.0,3.2,8.0,3.1291,-1.5811500000000003,38,0,5,0,1,11,8,8,0.0,0.769,0.231,0.2732,0,0,0,0,0,0,0.0
celebration time bad could avoid sir set example b,5.050000000000001,8.351025111111113,4.964444444444446,75.50000000000003,75.66666666666667,8.044444444444444,31.22222222222222,8.841846274778883,3.1186888888888893,42,2,7,1,1,13,9,9,0.487,0.513,0.0,-0.6908,0,1,0,0,0,0,0.0
buy family friend get safely job,2.7650000000000006,5.7273121666666675,0.5166666666666693,102.04500000000002,94.0,2.4000000000000004,6.0,3.1291,-2.5968,27,0,5,0,1,7,6,6,0.0,0.385,0.615,0.7506,1,0,0,0,0,0,0.0
day rediscover farming,11.470000000000006,13.535776000000006,13.113333333333333,6.390000000000043,122.33333333333333,14.533333333333335,69.66666666666667,8.841846274778883,13.63326666666667,20,2,1,1,1,7,3,3,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
ounce karma itwelllll ya know,4.620000000000001,7.680995000000003,0.5200000000000031,100.24000000000002,99.0,2.0,25.0,3.1291,-0.06099999999999994,25,1,4,0,1,6,5,5,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
pinarayi vijayans credential indias foremost crisis manager seem strengthen crisis,17.952999999999996,24.1633803,10.73,35.94500000000002,46.0,16.0,70.0,13.023866798666859,13.076,73,6,4,3,1,19,9,10,0.469,0.4,0.131,-0.7845,0,0,0,0,0,0,0.0
celebrity make sing videos top k case worldwide,6.120000000000001,9.900041000000005,0.8049999999999997,103.54,76.5,3.2,33.0,3.1291,0.8438499999999998,40,2,7,0,1,9,8,8,0.0,0.769,0.231,0.2023,0,0,0,0,0,0,0.0
week fuck global pandemic hamstring strain,10.615000000000002,15.527063833333337,6.416666666666668,59.745000000000005,77.33333333333334,9.066666666666668,39.333333333333336,8.841846274778883,6.041533333333335,37,2,3,1,1,10,6,6,0.54,0.46,0.0,-0.5719,0,0,0,0,0,0,0.0
dear take girl short,0.5874999999999986,1.7917427500000045,-2.2299999999999986,118.17500000000001,121.5,1.6,4.0,3.1291,-3.4762,17,0,4,0,1,4,4,4,0.0,0.536,0.464,0.3818,0,0,0,0,0,0,0.0
sky news reporter well equip amp protect head emergency care amp anaesthetist fight hospital bergamo italy,13.358125000000001,15.791643562500003,10.562500000000004,47.83250000000001,50.875,16.400000000000002,53.5,14.554592549557764,9.457700000000003,91,6,10,4,1,27,15,16,0.216,0.456,0.328,0.4019,0,0,0,0,1,0,0.0
rooftop london,10.184999999999999,7.6245875000000005,2.890000000000004,77.90500000000002,174.0,0.8,52.0,3.1291,4.3094,13,1,1,0,1,3,2,2,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
address nation time right lie mohammed12 case confirm,9.6525,14.309929250000007,5.230000000000004,71.81500000000001,69.0,3.2,45.5,3.1291,3.691350000000001,46,3,4,0,1,12,8,8,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.0
