hashtags,place,text,user_description,user_location
,,"@SGSTechHindi please bro, I need this phone very much due to pandemic I missed online class in absence of a latest smart phone 📱. I’ll be obliged for the same. ❤️ 😘",,"Patna, India"
,,"RT @CNNnews18: ""I challenge you to wear these gloves for more than 20 minutes. How are we going to write the exam wearing the gloves?"" a st…",Nation first#जय जवान जय किसान,"Meerut, India"
,,RT @cupsofcha: a whole pandemic and Allah (swt) still keeps blessing me and protecting me everyday🥺 Allah (swt) is the ONLY reason I made i…,|Aerospace Engineer| |Gamer| |Part Time Sketcher| |Traveller| |#MCFC & #FCB| | Insta: ImAaLee |,#Lhr / #Pak - #Auh / #UAE
,,"RT @NSUINagaland: With highest number of Corona cases yesterday , Modi Govt has miserably failed in fight against Corona then why it is put…",Aim of life to serve people,
,,"RT @BBCLBicker: This has gone viral in South Korea. I should say that it is rare for people to argue over wearing a mask here, but ooooft t…","Big BTS fan
lgbtq+ activist
she/her -
no racism accepted -
no 'people should be able to change but I still do not accept that they did'",Deutschland
,,RT @rachmeetsworld: THIS IS VERY IMPORTANT – Paul Rudd has been painting birdhouses for charity to help local NY businesses manage the econ…,"EG-3258, TK/TI/DZ-32589, Writer/Content Creator, Longing For A Life In A Galaxy Far Far Away, Scuba Diver Extraordinaire. Instagram: Plo_Kool",
,,RT @maddow: The actual republican convention -- held in-person and mostly not on TV in charlotte this past week -- has now had four attende…,Intern and retail whore by day. Wine drinker and writer by night. The Philippines birthed me.,NYC raised me
,,RT @LicypriyaK: We are requesting again to HE @mbachelet Chief of @UNHumanRights to please write a letter to India government &amp; PM @Narendr…,,
,,"RT @larryvillelife: We've made the Elite 8 of cities where Covid cases are increasing fastest. Thanks, KU! (Chart from @nytimes) https://t.…","Writer (most recent: a memoir, Barely Skating By). Runner. Retired roller derby girl. Jayhawk. OFFICIALLY MY OWN BOSS: https://t.co/STzbXIuJUH. she/her/hers","Lawrence, KS & KCMO"
PostponeNEETJEE_Today SpeakUpForStudentsSafety JusticeForStudents,,"RT @rakshita_singh7: Now our appeal have turned into a revolution

#PostponeNEETJEE_Today
#SpeakUpForStudentsSafety 
#JusticeForStudents…",Exploring the possibility,
,,"RT @Shubham25520477: So called social distancing in bEd exam in up..
SOPs are just fancy term.
Postpone exams in covid
@myogiadityanath
 
@…","lying by the riverside ,
hoping to catch a wave","नई दिल्ली, भारत"
,,"RT @mjhegar: John Cornyn gets THREE taxpayer-funded pensions and a taxpayer-funded paycheck.

He called expanded unemployment insurance for…","Bread baker, ❤️ nature & all beautiful creatures on this earth, #Resistance #VoteBlueNoMatterWho #FuckTrumpence #FucktheNRA #ProtectTheFreePress #ClimateChange",
,,"Are you concerned because you care about the well-being of these people, OR ARE YOU BEING A BITCH BECAUSE THEYRE NOT FOLLOWING YOUR RULES. https://t.co/dfr3cRKFPv",,
,,RT @Pramod_CPKota: Aprox 60% people (65 lacs = 25 Lacs students + 40 Lacs parents) will travel from one city to another due to JEE/NEET exa…,Nothing to write about my self right now!!!🙏,India
,,"RT @andyfurniss: Schools already have 'Covid reporting' in place. I think crazy @GovMikeDeWine can't understand why we don't have 20,000 st…","fighting for true rights 
anime weeb
wake up people, its bout control
dm if you want - i dont block",???? ???????? ?????
COVID19,,RT @US_FDA: We issued an emergency use authorization for the first #COVID19 diagnostic test where results can be read directly from the tes…,Unaffiliated leftist/DSA adjacent | Biology is life | Mostly a bookmark aggregator & shitposting | The worst takes you've ever heard,Innsmouth 
,,RT @SBANYPD: We need to hear you RESIGNED as Mayor of NYC. We are WAITING. Only a few hours left until sundown. Give 8 million people a gif…,head of the state of confusion,the basement
marvelisoverparty Trump2020Landslide RNC2020 DynamiteSummerRemixes RNCConvention2020 ShameOnNDTV COVID19 GalaxyNote20 BTS_Dynamite DynamiteOutNow Anitwt ArrestRheaNow RutoSpeaksOut MeToo ROSE,,"Taking a fat shit, looking at memes. #marvelisoverparty #Trump2020Landslide #RNC2020 #DynamiteSummerRemixes #RNCConvention2020 #ShameOnNDTV #COVID19 #GalaxyNote20 #BTS_Dynamite #DynamiteOutNow #Anitwt #ArrestRheaNow #RutoSpeaksOut #MeToo #ROSE","if you're happy and you know it, i'm jealous",up your ass and to the left
COVID19 coronavirus,,"RT @LotusOak2: Experts cannot find a single child under 10 who has passed on #COVID19 

https://t.co/ullJcEAxFq

#coronavirus","The greatest luxury in life is peaceful breathing.
Certified Yoga & Buteyko Instructor",Texas
,,@NalandaSveep @dmnalanda @CEOBihar @NitishKumar @yadavtejashwi @PMOIndia @ZeeBiharNews @News18Bihar Why this government want elections to be held in this situation where Bihar is facing corona and flood. Is central government don’t want votes of poor as they can’t go to booth by keeping there health on stake.,"Civil engineer, proud Bihari n I’m nothing but want to do something.....","Nalanda, India"
,,Well I thankfully tested negative for the ole corona,MMA Enthusiast,
,,Trump administration to purchase 150 million rapid COVID-19 tests | TheHill https://t.co/6mpYplDxU2,A non-profit membership organization of pediatricians and pediatric subspecialists in Georgia.,Atlanta
,,"@devisridhar during non-pandemic times, travel restrictions being incorporated as part of the arsenal of usual health protection practice will surely affect low income countries and widen health inequalities",Not Justin Bieber,"Cambridge, UK"
,,@narendramodi Sir if our big politicians and personality are drying due to this pandemic despite having full resources and santization then how can your government garentee us that the students are safe and can appear for exams.. We need answer 🙏🙏 https://t.co/OMcCLax4kY,Future Doctor 🤞,
,,"RT @mr_mayank: Shocking Fact : There are a total of 233 exam center cities for JEE, out of which 218 cities (93.5%) are Covid-19 hotspots!…",FIGHT FOR HELPLESS INDIAN CONSUMER,
,"Georgia, USA","He is getting American back to work 'Yucky Chucky,' https://t.co/WK7oexZIZT","Vietnam Veteran 1968-1970 freedom is so much sweeter after you have put your life on the line for your country. Awarded
2 Bronze Stars and Army Commedation.","Jasper, Ga."
,,The Black Horse is the Controlled Demolition of the Worldwide Economic Wrecking Ball while the wealthiest Billionaires reap $Trillion windfalls from 7 Billion Vaccines.,"The point is simply Truth; an education of a war for your soul, going on in plain sight, cursed with a bondage you may not even be aware of.",In my own head
,,RT @SethAbramson: BREAKING: Senior White House Official Tells CNN All Americans Will Get COVID-19; White House Position That Pandemic Mitig…,👊Love my family & America. Blue Wave of Resistance 2020 and beyond. Hate & racism will lose. 🇺🇸🌊❄️#wtp2020 #wtp2020Kat #VetsResistSupportSquadron,"Florida, USA"
,,"RT @LicypriyaK: In every flight ✈️, there is positive COVID cases of 40-50. And many students are already COVID19 positive as COVID19 cases…",SLOW AND STEADY RECOVERY,"वाराणसी, भारत"
,,"RT @TheDailyEdge: It's like 1,000 Benghazis happened and nobody on Fox News noticed.

4,000 People Died From COVID-19 While The RNC Pretend…",Liberal Democrat. Senior female; Friend of Bill;Cats and dogs and plants. Recovering privileged white; #FBR #DefeatTheEnablers #TheVote,"Bella Vista, AR"
,,This is the idiocracy we should be protesting... https://t.co/vPCa6Ive7M,"Entrepreneur in masonry construction. Guitarist for the bands, the MiniVans and Two Planets Away. Work hard, play hard!","New York, USA"
SpeakUpForStudentSafety,,"This year NEET_JEE exam going to be interesting.Everyone who appears in this exam will go to medical college.Some as MBBS and IIT students and rest as Covid 19 patients 
#SpeakUpForStudentSafety 
@DrRPNishank
 
@PMOIndia
 
@Swamy39 https://t.co/Lj5ikDch5S","Aam admi party 

Apki apni party",Lucknow 
uniteforfreedom trending media masks lockdown control forced vaccination,,"Let’s get #uniteforfreedom #trending,   The #media are already trying to distort it #masks #lockdown #control #forced #vaccination",No bullshit No Bedwetters Stand up to Government #covid19 #masks & #lockdown lies .Truthseeker for Madeleine #McCann & kids with no voice..truth is all in the #,"Praia da Luz,  Portugal "
,,RT @sadboimeg: i really had six months in quarantine to get hot &amp; all i did was get drunk at home smh,,"St Clair Shores, MI"
cancelexamscusat,,"Pandemic, floods, poor network, incomplete syllabus, overlapping syllabuses
Nothing matters but the exams
#cancelexamscusat
@GretaThunberg
@ShashiTharoor
@KeralaGovernor
@ANI
 @manoramanews @asianetnewstv @mathrubhuminews @BBCBreaking
@SFI_CEC
@timesofindia
@THKerala","From India ✌️ Keralite* ⚽️Man United ..   ""Valar Morghulis""","Kottakkal, India"
,,"RT @Messina2012: Nicole Wallace: ""You could fill all those seats with the people who were alive yesterday and are dead today"" from COVID-19.",Today.,What used to be America
,,Whatever happened to the UK’s testing stats? Seems to have gone a bit quiet on that boast 🤔 https://t.co/9OhyuPqYm7,Yorkshire lass in Paris,"Paris, France"
BJP,,RT @SheykhZaman: The sheer apathy of #BJP led government has disheartened students at large. Had Dr. Manmohan Singh been the PM now the sce…,Premedical student,"Latur, India"
,,@RunEducator We were social distancing then we wanted a picture 🤷🏽‍♀️,Year 1 Teacher in Abu Dhabi 🇦🇪 👩🏽‍🏫💗 🌸 Instagram - thatexpatteacher,Abu Dhabi
,,"RT @rohanrgupta: With highest number of Corona cases yesterday , Modi Govt has miserably failed in fight against Corona then why it is putt…",,
PlanDEMic,,"@FOX5Vegas @DavidM_LV @GovSisolak This quote is odd..

“We’ll continue to practice social distancing and wear masks to minimize exposure,” he said.

We’re talking about November, seems like they some sort of plan.....

#PlanDEMic",,
,,"Geezer I met through whiplr over 18 months ago, went quiet on me. Over 6 months later, he started contacting me, wanting to meet, do rope etc. Duh, pandemic. He now slid into my vanilla IG, reacting to my posts. Man, oh man... 🙄","Blunt, honest, geeky Domme and Rope switch. Male rope bottoms/switches welcome for rope collabs. Surrey UK.
On FL.","South East, England"
,,"RT @mikegalsworthy: This article is hilarious.

Richard Littlejohn slams those who are working from home, but dining on Rishi’s dishes...…",Here hare here.,"Manchester, UK"
,,"RT @samanthamarika1: Dozens of missing children were found in Georgia, including 15 sex trafficking victims, yet mainstream media wants to…",USA 🇺🇸,
,,"RT @EnergeticCity: FORT ST. JOHN, B.C. - Northern Health is reporting a recent possible exposure of COVID-19 in the Prespatou area. https:/…",Happily Married Gandma. Retweets don't always equal endorsement.,"British Columbia, Canada"
COVID19,,"RT @ashlinpmathew: This takes the cake! The Union Health Minister @drharshvardhan, who has been missing throughout the #COVID19 efforts, wi…",#Avionics #Systems #engineer. #embedded. Love #VR #AR #CAD #HiTech #football #volleyball and #spirituality slightly less than #family & #friends around.,"Bengaluru, Karnataka"
RNC2020,,RT @joshscampbell: On the lack of social distancing or face masks at Trump’s #RNC2020 acceptance speech in the middle of the deadly coronav…,,Living In The Wonderment 
,,Among other reasons— https://t.co/8BCmXoKj8m,"Wife and mother; feminist, environmentalist, anti-fascist, reader, film buff, and fan of sleeping in late. goblynn@countersocial",United States
,,Republicans repeatedly spoke of the virus in the past tense and gathered en masse on the White House lawn as COVID-19 continues to ravage the nation. https://t.co/ajoPgfXjby # via @HuffPostPol,Just trying to make the world a better place one day at a time.,"Kansas, USA"
,,"RT @GOPChairwoman: Big news: @realDonaldTrump’s admin has signed a $750 million deal to acquire 150 million rapid coronavirus tests!
 
This…",I'M A CONSTITUTIONAL CONSERVATIVE.TIME TO RETURN TO RULE OF LAW. ALL IT TAKES IS A LITTLE RESEARCH TO FIND TRUTHS. #AmericaFirst #GodWins #CovidHoax #MAGA,United States
,,"RT @davidaxelrod: Herman Cain was not remembered during the RNC nor at its mask-less, Super Spreader finale on the WH lawn.  Maybe it was b…",,
,,"@finwiz416 @MsTessa @jaketapper And of those 0.055% who have died, what percent of them would have died with or without covid?",,
gamescom2020,,"RT @IGN: If Crash Bandicoot can wear a mask, you can wear a mask. #gamescom2020 https://t.co/3AGgz6XZlc","| 19 | @FCBayern @OfficialBHAFC⚽️ | #TrueToAtlanta🏀 | #ChrisUltras |
Ich bin klug, schön und stark, ich schlag den Raab! | 
Hufflepuff - #RememberCedricDiggory",Hogwarts
