hashtags,place,text,user_description,user_location
,,"RT @MaridhasAnswers: In Tamil Nadu, the Tablighis make up over 90% of the confirmed Corona cases. The media is covering up this truth by us…",Dehati || Worst Poet || Funny Sometimes || No more a Namo Bhakt || 90's Guy ||,"Kanpur, India"
,,@VeronicaF198 @jyester55 Happy Corona Lockdown Birthday🎂,"President Joe Biden & Vice President Kamala Harris will fight for the soul of our nation🇺🇸
    Happily married mother of 4 adult sons. Salty language alert!",Epicenter of the Epicenter 
,,"RT @PTIAJK_Official: Adopt social distancing, not distancing from social work for welfare of mankind. Donate generously and help govt incre…","Ex Additional General Secretary  PTI AJK Sharja Zone/ Ex Twitter Team Lead PTIAJK SMT @PTIAJK_Official 
 /Social Media Activist",Kotli AJK
,,RT @achyuta_samanta: Media is one of the most powerful instruments of communication. It promotes the most crucial information and brings re…,😀,"Bhubaneshwar, India"
,,The 757 does not claim her https://t.co/ZBaWY36AGv,seven five seven | bama | environmental sciences | black lives matter | she/her,
,,@hilderestad Why does Sweden have so high mortality from the corona virus compared to other Nordic Countries? Is it bad luck or the result of a different approach to limit the spread of the virus? https://t.co/bimDn3L1fX,Father and husband,Sandared
Corona,,RT @BDUTT: Those who've died from #Corona must not remain mere statistics. I speak to Abdul Hameed whose father died on 1st April in Indore…,in discovery of intelligent ideas,"New Delhi, India"
,,"RT @SalafiPubs: Tremendous advice and words of guidance from the noble Scholar, Ash-Shaikh, Dr Sālih Al-Fawzān (may Allah preserve him) to…","Striving Muslimah , Mother of 3 ❤ , Married , Holding on to the rope of Allah❤👐🏾 #Salafiyyah 💕💓",Washington DC
corona coronavirusitalianews coronaindia ubi universalbasicincome equity equality sev7n india indian indianeconomy economics,,"During lockdown, is your school making meaningful engagements for kids?
Share your experience and write reviews @ https://t.co/2C5Vn1fIbO
#corona #coronavirusitalianews #coronaindia #ubi #universalbasicincome #equity #equality #sev7n #india #indian #indianeconomy #economics https://t.co/JiSRQxNt07",SEV7N is a leading education network that provides informed solutions to parents by answering queries that have remained unanswered for long.,Gurgaon
,,"@ZeeNews @aajtak @sudhirchaudhary @MLA_NareshYada @DelhiJalBoard @ArvindKejriwal @AAPDelhi
hi Sir, please help and save life, No water supply in 20-25 Houses. https://t.co/pj3EaS89Z7",,"राजोकरी, नई दिल्ली"
,,RT @murtazawahab1: Kya yeh bhi Sindh hai ? Lockdown has been compromised because of Federal Govt’s wrong policies &amp; narrative. Who is to be…,"#Muslim
#Pakistani 
PPP PYO Karachi District West  Political & Social Warker 
Chairman Of #Mujeeb-un-NisaaWelfareTrust 
#JoinPPP #PPPFamily","Karachi, Pakistan"
,,"In regards to The Who, we won’t get fooled again and we’re not gonna take it. https://t.co/CyZNJ5fwAT","7 time high school football letter winner, your moms late night phone call, bad hunter, cheap beer drinker, pitmaster, bourbon aficionado",
,,RT @YashwantSinha: All politics is forbidden during Corona times. But it does not apply to BJP and it is free to criticize state govts wher…,,
tabligimarkaz,,"@_sayema Was watching @republic, anchor was interviewing ADGP, Bihar, he questioned how many contracted corona due to #tabligimarkaz, he replied just 1, other infected cases hv no link with TJ, rather 17 contracted Covid due to one Hindu who came from abroad, interview stopped midway.","Lawyer, Punjab and Haryana High Court, Chandigarh","Chandigarh, India"
Corona water,,"With handwashing at the core of our fight against #Corona virus, #water really determines who is more vulnerable and who is less. Read my latest opinion piece! @SixDegreesNews

https://t.co/N05uyzKCP6","Convener, Water Initiatives; & Combat Climate Change Network, India: 2 leading networks of India. Researcher, Photographer, Blogger, Campaigner, Speaker!","Sambalpur, Odisha"
,,RT @roufabdulspeaks: This is how you deal with a crisis and what we call an able administrator. Cometh the hour cometh the champion Shri @a…,"सच्चाई छुप नहीं सकती, बनावट के उसूलों से
कि चाय वन नहीं सकती, कभी नाले गैस के चूल्हों पे।
#rationalist #centrist @INC",Citizen of Planet Earth 
,,"RT @muttonshunter: The spread of Corona virus is based on two factors.

1. How dense the population is.

2. How dense the population is.",self adjudged interesting person.,somewhere in Nigeria
,,"RT @saahilmenghani: 👉Rajasthan govt bans photography during distribution of food to needy. CM says, ""This should not be made a medium of pu…",,
,,"RT @wishleeluck: corona pls, you’ve overstayed your welcome",Jumped back on the wave 🇳🇬            I follow back 🙃,
,,"RT @InsanManjeet77: Defeat Corona from social distance w.h.o.  Follow the principles of Whenever you go out, adopt social distancin and avo…",,
,,"RT @SaltyDog_58: If you haven't seen Chris Mann, you're missing out. This is a parody of 'My Sharona' by The Knack. Watch this one and the…",🎼I F B & Make Memes for the Masses🎶🎟https://t.co/AVSTgex2po. https://t.co/fsWiG5IA7R,War torn Republic of DemonRats
,,"RT @AJKayWriter: “One in Seven May Be Immune”

German antibody study reduces COVID lethality from ~2% to .37%

https://t.co/M9eVA4wz2Z","Live music fan, love the arts, good food & wine, God & family, dog lover, NOLA #MAGA #KAG",
,,"RT @amitmalviya: Corona infections would have crossed 8.20 lakh in India by 15 April if there was no lockdown here: ICMR Research.

The num…",,"Mumbai, India"
,,"RT @Spoof_Junkey: Chhattisgarh govt. was doing their best.
9 out of 10 Corona patients fully recovered till yesterday, only single person l…",,Wasseypur
,,"Commissioner RAWALPINDI Division Capt R. Muhammad Mehmood inspecting the progress Red Crescent Corona Hospital Rawalpindi.
@GOPunjabPK https://t.co/waYUjS1pdw",Muhammad Mehmood. Commissioner Rawalpindi,
,,A god read https://t.co/pmRZnCd1nO,"Empty nester living life on my terms . I believe in order to be, irreplaceable one must always be different. (CC) The question is do you dare to be different?",
,,When will the government start holding these news organizations to a standard and throw in jail when it’s broken.? This isn’t a 1st amendment argument. When you lie that goes out the window! Jail time https://t.co/ucNjhY9LW1,Business owner. Patriot and God fearing. Born again Christian and conservative. I don’t put up with Liberal BS because they never have facts. only emotions.,Texas
,,"Trump bragging about “your” economy before Corona virus hit is like bragging you won the Super Bowl at halftime. Trump is a Malignant Narcissistic Psychopath &amp; bankrupts everything his small clammy hands touch. We will crush you, legally, peacefully. 11.03.2020 https://t.co/mFlD2t8oLf",,
,,RT @iyaslawrence: What I'll be doing the first day after corona:,👨🏻‍⚕️🏖,031
,,"RT @Ra_c7r: Mumbai alone has more Corona cases than any state other than Maharashtra,

Maharashtra accounts for about 23% cases &amp; 50% death…",Technology experts. Mobility & data analyst,India
malnutrition,,"RT @Kushwaha72: To overcome on #malnutrition in India, the service of providing food to the poorer/needy people should be continue after th…","मूलतःराजस्थानीआरटी=सहमतिनही डिबेट का आमंत्रणहै।मैं कॉग्रेससमर्थक हूँ प्रजातंत्रमें विरोधीको दुश्मन नहींमानता।सामाजिक न्याय,आरक्षण व सेकुलरिज्मका प्रबल समर्थक.","Nagpur, India"
,,RT @TheTrackMamba: Tory Lanez the first rapper to use corona virus in a song..... it’s about to be 7 million of the same bars,"Fadey Mcgrady, suffering from crohns disease for the past 2 decades, the BOLD half of Big and Bold, @TheRealBig8. Podcast coming soon. $fadeymcgrady","Connecticut, USA"
,,@rcbmanyana @ParveenKaswan @DrBhageerathIRS @DrKumarVishwas @richaanirudh @Vijay_Beniwal It is true. People in village are maintaining social distance in true spirit. They have made self help type group in the villages and ensuring thing are implemented in effective manner. @corona,,
,,RT @nicksonr_: corona has proven to me that i can be locked in my house with nothing to do but homework and still not do homework,wife • BU College of Pharmacy 2024 • Isaiah 40:31,Nashville
curfewriddimchallenge corona COVIDー19 accurate Quarantine,,"RT @Kabakapyramid: #curfewriddimchallenge L Y R I C S 🔥🔥🔥🔥🔥🔥🔥
@teflonzincfence #corona #COVIDー19 #accurate #Quarantine https://t.co/OABGK8c…",Electrical Artisan | Engineering | Renewable Energy | Beats | Meme Collector | Fx 📈 | I’m not my pictures 😬😂 | #beatKRONICLEZ |,"Harare, Zimbabwe"
,,"RT @wishleeluck: corona pls, you’ve overstayed your welcome",$$U ‘24🐅 cold steppa INC❄️ capische. demon 7L00D🟡 ig: @father_royale,HOMELESS
,,RT @RaisinaSeries: Officially denied by Health Ministry. Mr Fake News is at it gain.,,
,,"RT @VikasSaraswat: Shielded in mosques, transported to other cities in ambulances by coreligionists and extensive travel of Jamatis through…",Proud to be a true follower of eternal civilization which is called Hinduism...Jai Hind..,
,,"RT @SushantBSinha: Hi Everyone.. Lets do a Q&amp;A session. Can Ask Corona related questions as well, will answer based on my shows that I did…","भगवा की शान में (⛳🙏जय श्री राम 🙏⛳)हम फिर आ गए हैं मैदान में 👉
या तो फॉलो मत करना अगर कर लो तो बाद में अनफॉलो मत करना क्योंकि ये ओछी हरकत होती हैं।",
,,RT @issiko: Iceland the most gender equal and safest country in the world has lost two women early this April 2020 during Corona Virus Quar…,Economist & Strategist||Global Leader||Advocate of Transformational Leadership 4 Sustainable Devt ||Executive Director - @TranscendingALF ||YALI Fellow||,Global Citizen
,,RT @JamesYoder: If you think I’m gonna risk my health and my life to attend a @UMichFootball game in the fall even if there’s no cure for c…,"Sportscasting student at Full Sail
Michigan Football Report- https://t.co/h1MY2kfXO3
Go Blue 〽️  Go Chargers⚡","Winter Park, FL"
,,RT @thomaskaine5: Do you think Fox News should be sued for their role in the spreading lies about the corona-virus?   What about their enab…,If you can still support Donald Trump then please forget you ever knew me. BIDEN/HARRIS 2020!!! 🇺🇸. Nick Foles is the Eagles GOAT 🐐🏈🦅,"Bucks County, PA"
,,RT @TheDeshBhakt: 47 of the 51 new cases are Non-Markaz??? How how is that possible??? All the Dangai TV anchors have been saying that Mark…,,
,,RT @Santosh30016709: @noconversion One kannada tv channel is completely turned into Christian preaching from the time of corona cases.,,
,,RT @PrafullaCa: ICAI always partner in nation building @gssjodhpur @PiyushGoyal @sureshpprabhu @smritiirani @PiyushGoyalOffc @theicai,"Chartered Accountant, Financial and Tax advisor, Nation first, Proud Indian,","Navi Mumbai, India"
hydroxychloriquine,,"RT @Being_Humor: Modi: People’s lives is first priority

Trump: We need #hydroxychloriquine from India.

Brazil President: India is like Ha…","राष्ट्रवादी, हिन्दू तन मन हिन्दू जीवन, रग रग हिन्दू मेरा परिचय॥

मै शंकर का वह क्रोधानल कर सकता जगती क्षार क्षार
डमरू की वह प्रलयध्वनि हूं जिसमे नचता भीषण संहार",New Delhi
PMIKFightsCorona,,"RT @mmaazhaider448: Corona Relief Tiger Force 
#PMIKFightsCorona",💞MedicoBee | ArmyBarat |Cancerian♋  |PPF| LSE | CFL | SCP | P-YWP |milionsmile | CEO- @falcon_apak | Deputy-D Punjab SYP | Writer | Artist |Doctor ? Yeah,Faisalabad
,,"RT @PointlessBrexit: 953 people died today of corona virus today alone (in hospital)

Why are our figures so much higher than Spain or Ital…","Joined 2011, actually started using this in Mar 2019. I'm not a bot!! Not a lot of original tweets, but read other's views, retweet a lot and sometimes comment.",Suffolk
,,this professor chooses now to give us assignments..like niggas haven’t heard from you since this corona shit started..🙄,,Somewhere Your Not 😘
,,RT @lvteef: Corona towards me when I’m finally able to see my friends in 2043 https://t.co/M4vA6Stapq,PROTECT BLACK WOMEN 🖤,
,,"RT @yehlog: On 8th April, 3 men in an auto came to a checkpost at KR Pet (Mandya district), told officials they were Muslims, threatened to…","Humanity is above everything on Earth,
don't ever compromise on humanity. 
And if you're religion does not teach you humanity then it is not a religion.!!!!",ImagiNation
