hashtags,place,text,user_description,user_location
,,RT @Jared_Carrabis: The year is 2020 and Anthony Rizzo is giving opposing players hand sanitizer at first base. https://t.co/UOZUFaljJ2,Just a loyal citizen of Zamunda trying to survive in the 615. Country as creek washed chittlins. Vols🍊 Packers🧀 Braves⚾️ #Incognegro #Historian #NoFilter,The Dirty South 
,,RT @stoolpresidente: Is this because I didn’t respond to Washpo request for interview?   Also was tested for covid before entering White Ho…,,
,,@danchikboo @LonginusHand @SkySportsNews Lockdown has got some people REALLY bored 😂,Londoner in Glasgow,
,,"Are you looking for WordPress,Divi, Divi Theme, Divi builder, Divi customize &amp; Divi page design expart?
Please contact: https://t.co/L2Zaop51iw https://t.co/8WfjSXacmx",life more than Drama,
,,RT @OkeStalyf: This is enough to trigger Lagosians to hit the streets with placards,mother & civil servant. Child Of GOD😃,"Ibadan, Oyo state Nigeria "
,,RT @HANKag2020: Rand Paul calls for Cuomo to be impeached over coronavirus response https://t.co/Y5210Ngj46 &lt;&lt;&lt; @NYGovCuomo AKA #KillerCuom…,CHRISTIAN AMERICAN: Rom 8 Jesus/Family/Friends/Ranch Lifetime conservative & NRA Chg not complain! Govt small enough to fit Constitution! #MAGA #KAG #CCOT #TCOT,Political & Social Precipice
,,"@acerbic_opinion @silviafidler @ChazBossi @DHSCgovuk @sainsburys Yeah but if there's a chance it'll help with COVID, why not?

We're being whiney babies about the whole thing.","Likes: Heavy metal, dressing up, equality, Britain, Europe
Dislikes: tories, corruption, racism, facebook, brexit","East Midlands, UK"
,,Fighting The COVID Blues: Advice From Business Research https://t.co/4pjNs3Tq8c https://t.co/4wSILf1t0P,"@televerde we are generating demand and accelerating sales, while changing the lives of our clients, communities, and employees.","Phoenix, AZ"
coronavirus,,"Gail describes a lovely day at the beach with her family, and her sunshine. #coronavirus @TNLComFund https://t.co/m3fekhMfnk @GailGre59728262 https://t.co/nTptEvyhwt",Dementia Diaries is series of audio diaries documenting the day-to-day lives of people living with dementia. Run by Innovations in Dementia. Tweets by Rachel N,UK
,,RT @AshleyApple17: @ASlavitt @CDCgov Hmmm. Why would they reverse direction on that? Sounds somewhat sketchy. A pandemic in an election yea…,#VoteBidenHarris2020 #VoteBlueNoMatterWho #Resist #NotMyPresident #NastyWoman #BlueDot,From NY & Living Blue in NC
solar RebuildBetter,,RT @Sunnova_Solar: Take it from @SenThomTillis and 6 other GOP Senators: #solar and clean energy will help the U.S. #RebuildBetter and crea…,#SocialMedia Manager for @sunnova_solar. Slinging #solar in the #energy capital of the world - #HoustonTX. Thought are mine. All mine!,"Sugar Land, TX"
,,"RT @NoVoFraud: H A V E   Y O U   S E E N  this important interview?

You should see every bit of this and come away wanting, demanding many…",,
Covid19,,"RT @Joyce_Karam: Dogs rarely disappoint: 8 sniffer dogs from Germany’s Army scored 94% success rate in detecting #Covid19.

They were train…",,
COVID19,,"RT @UN_Women: Young people, especially young women and girls, face an insecure future because of #COVID19 impacts.

Empowering them will em…",The Female Empowerment Bracelet is a fun learning tool and calendar for the average menstrual cycle.,Canada. Worldwide. 
,,RT @dogderthots: RAVINE FIELD INFLATABLE CULTURE WILL NOT BE DEFEATED NOT EVEN BY MANFRED NOT EVEN BY A PANDEMIC,cofounder of @aIIabouthatbase •@thinkblueprints photographer • freelance editor • joe kelly fight club president • ig:ashleyannelopez,
,,RT @theblaze: California 'menu police' declare that certain foods do not count as meals during the renewed coronavirus lockdown https://t.c…,,United States
,,"I believe ALL politicians that support and tolerate Cancel Culture behavior should be removed from office and kicked out of the country. Covid-19 is similar to a seasonal flu--NO MASKS--Masks cause illness and even death! Support Wayne Root, Savage..",Covid-19 is a mild flu!!! HOAX. NO MASKS!!! Don't trust CDC or WHO! NO MORE SEDITIOUS ACTIONS by the LEFT should be tolerated!!!,
,,But hey...it’s just the flu and no big deal right?! https://t.co/hcCiEimywq,Radio host: @HuddleUpPodcast (Tues) @3CountThursday (Thurs). Both 9:30 ET on show FB Pages & iTunes. Commissioner of @supreme_pa. All opinions are obnoxious.,On God’s Earth
,,"RT @brianschatz: McConnell has scheduled nothing in the coming week on COVID - just votes on a Judge for the Western District of Louisiana,…",,"Miami, FL"
,,RT @yourspacecowgrl: And y’all mad at people receiving unemployment during a pandemic.,#blacklivesmatter // ig:kkieramoore JTZ Cashapp : @/kkieramoore,
,,"@Marmel Imho, trump suddenly realized that the pandemic is no longer just in primarily democratic states, and “his people” are dying too, and the older Red voters are losing faith. Can’t have that happen until AFTER the election.  If he wins he’ll soon be back to not giving a shit.",All the way blue in southern Oregon.  Don’t get me started.,Southern Oregon
,,"RT @VABVOX: ▪You are a billionaire. 
▪You have never worried about money a nanosecond of your life.
▪You tried to get your workers, who you…",Traveling up and down the East coast of the US living my best life 🌊🌊❄️ #FBR #Resist #BlueWave ❄️🌊🌊 #45Unfit #Biden2020 #25thAmendmentNow,United States
,,RT @PaulMcCartney: The Linda McCartney Retrospective opens at @walkergallery on 8th August. Find out more here! 👇 https://t.co/85MNc9xAAQ,,aichi Japan
,,RT @eahcalanait: My sister and I lost our only family earlier this week to Covid-19. We’ve started a go fund raiser to help us financially…,Black Lives Matter.,
,,RT @itswalela: You wanna tweet this shit during a pandemic...real bird shit,a desert baby and artist who exhales clouds on the daily unapologetically taking up space #justblaze #onlyfans,"Phoenix, AZ"
RadaMpya CovidNiReal,,"RT @MwangiOmondi: #RadaMpya #CovidNiReal
Teach our children how to stay safe from Corona virus.
@WuodApondi https://t.co/yCMBXlWqBL","Believer, film enthusiast learning to tell unique stories and to defend them.
Interests;youth,good governance, gender equality and environmental conservation.",Kenya
,,"RT @davelevinthal: SCOOP: Republican National Committee said in a federal filing that it spent $14,000 last month on ""building maintenance.…",You want a coup? #FAFO 🏴‍☠️,
,,RT @cloudbgv2017: And this is being repeated across the country with Housing Infrastructure Fund money being focused on roads for car depen…,,
,,"RT @RideWithC4T: When are they gonna quit beating this coronavirus horse?

The coronavirus horse is already dead and they're still whipping…","𝕾𝖕𝖎𝖗𝖎𝖙𝖚𝖆𝖑 𝕭𝖆𝖙𝖙𝖑𝖊 𝕴𝖘 𝕽𝖊𝖆𝖑 
𝓖𝓸𝓭🕊️𝓝𝓪𝓽𝓲𝓸𝓷🕊️𝓛𝓲𝓫𝓮𝓻𝓽𝔂🕊️𝓕𝓻𝓮𝓮𝓭𝓸𝓶
🇺🇸 🇨🇦 🇬🇧 🇦🇺 #TrumpTsunami2020",Living In Reality
,,"RT @RahulGandhi: I kept warning them on Covid19 and the economy. They rubbished it. 

Disaster followed. 

I keep warning them on China. Th…",sport,
,,@SecretaryLevine @GovernorTomWolf thank you for your efforts and approach to Covid. I’m curious if your research suggests that kids have had less cases because they’ve had less exposure to covid.  My op is that they’ve been the most protected population globally.  Thoughts?,,"Pennsylvania, USA"
,,"RT @Jimcorrsays: Lockdown, healthy people wearing masks etc, was never necessary for a virus with .2% mortality same as seasonal flu, but b…",Psalm23. #LightSaber = Sword of Truth. Let there be Truth. #JeDi = #JEsus DIsciple. Fight for #Christ's  Kingdom. #MAGA Make America Godly Again #KAG,Kingdom of True/Biblical Israel
DurbanIsReady DurbanHasMore,,"RT @Ndamase_Siya: You know how we always do it 😍🚀, Durban never disappoints let’s all tune in tonight #DurbanIsReady #DurbanHasMore 💃🏻💃🏻💃🏻.","Saved child of God, Jesus Reigns | Occ. Health, Safety & Environ Practitioner |Environmentalist |Student| Social Media Promoter, Blogger & Content Creator🌻","Durban, South Africa"
,,"RT @stevesimeonidis: The epicenter of COVID is in a:
✅County with a @MiamiGOP Mayor
✅State with a @FloridaGOP Governor, and a
✅Nation with…",#NEVERTRUMPER even before I heard about him grabbing them.,
,,"RT @kylegriffin1: The blue wave threatening to swamp Trump's re-election chances keeps getting bigger and bigger.

The Cook Political Repor…",,
COVID19,,"RT @Physns1stWatch: Your @NEJMGroup Today:
▪️ Predicting #COVID19 Spread
▪️ Gabapentinoids &amp; Periop Pain
▪️ I.M. &amp; Endocrinology Opportunit…",The New England Journal of Medicine (http://t.co/YKINVyRNEl) is the world’s leading medical journal and website.,"Boston, MA"
,,"@i2b5k0 @drdagly I've been using the pandemic to see how much I can exceed the limit in Hawrelak. 

I can definitely get high enough to be ticketable.","I write code @whitespark, host the award-winning Speaking Municipally podcast with @mastermaq, ride my bike, make memes, and lose #yegcc civic elections.","Edmonton, Alberta"
,,Heartbreaking thread https://t.co/00XrbLASWY,I'm here I guess,
,,RT @drdavidsamadi: Lockdown is NOT a cure for COVID-19!,,"macomb, MI"
WEGOTTHESAGA TheDragonPrince,,"SO
there wasw no trailer, understandable since the pandemic, BUT THE WHOLE DAMN SAGA! #WEGOTTHESAGA #TheDragonPrince","Artist/Illustrator/Designer 🌸 22 yrs ♐ 🌸 Fan of cartoons/music/games 🌸 If you like my art, consider leaving a tip here: https://t.co/cZqPFmdypk 🇺🇸","San Jose, CA"
,,"RT @AndrewMwenda: This kid is talented! I love this video, watch it. If u don’t have data, send me your mobile money number I will send you…",#GGMU • Passion for peace and justice • French lover🇫🇷 • 🇺🇬 •,
,,@dizzydianajo1 We don't have that because of Covid or because there's too much money in the game and players aren't 'hungry' any more for a good match?,"Love cats; hate cruelty to animals. Writing books - oh, wait; here's one I did earlier: available on Amazon now: https://t.co/3me98lKluE","Kent, England"
CCP HongKong,,"RT @nikki_miumiu: Headline of one of the #CCP media in #HongKong today, blame the pandemic spikes in the city on local medical workers, sai…",,
,,RT @honestari: We’re in the middle of a pandemic and God is still working for me🥺,,
,,"@NrinderWard3 before it gets cold, before COVID19 flexes it’s grip, it’s time for Ward 3 to consider celebrating the city with a livestream in Gage Park on the scale of the last Hip concert. This is community building. Who can lead it?",Pointing out things that everyone could do better with a tiny bit of effort.,"Hamilton, ON, Canada"
,,"RT @jsolomonReports: Supreme Court rejects church challenge to Nevada COVID restrictions, White House slams ruling | Just The News https://…",searcher of freedom and right,
,,"Thali, Tali Yogana failed
Now what? https://t.co/SrSJMlldRY",A finance professional n a globe trotting vll travelld Indian.Believes in Peace Brotherhood n respect 4 all religions.-🇮🇳RTs are not always endorsements,
,,RT @TheDailyEdge: 1st large government order for $173M-worth of N95 masks was not placed until March 21. It did not even require them to be…,"Happy mom, retired Army doc, avid genealogist / Libra/Horse, bleeding heart lib, incurable optimist / ❤️s people, science, hummingbirds, karaoke.",Puget Sound area
,,Researchers at the Radboudumc in Nijmegen have discovered a defect in the genetic code of a number of corona patients that explains why some young people become seriously ill with the corona virus.,"Coffee and book lover. Autumn 🍂 is my favourite time of the year. System administrator on some days, web editor on others. #genX #Aoteoroa #racismisnotokay",Europe
,,"RT @RBReich: The school attended by Trump's son, Barron, will not reopen in September to protect students from Covid-19. 

Meanwhile, Trump…","#FBR. #resist. #VoteBlue2020. Against Trump's racism, xenophobia, misogyny, bigotry, hatred.",
,,RT @renn_shelby: why 👏🏽 am 👏🏽 i 👏🏽still 👏🏽ordering 👏🏽clothes 👏🏽when 👏🏽no 👏🏽one👏🏽 is 👏🏽going 👏🏽to 👏🏽see 👏🏽me 👏🏽because 👏🏽we’re 👏🏽literally👏🏽…,AGUASCALIENTES/ TAMAULIPAS 🇲🇽,"Ligonier, IN"
,,"RT @BernieSanders: The fact that Jeff Bezos increased his wealth by $13 billion in 1 day during a pandemic, while his employees struggle to…",🏳️‍🌈bi (she/they) ♌︎ ♍︎ ♏︎,estp-t  
,,"RT @RahneKallon: Universal healthcare in America: Coronavirus Update, with @peppercoyote https://t.co/6KgPvsWI4X","28- Black-Non-Binary - THEY/THEM, HE/HIM, SHE/HER - ☭ - ANTIFA- I Draw Monsters, Colorful Unicorn Dogs & Big Meaty Boys",A Plane of my Own
,,"RT @Asegun_ni_mi: @instablog9ja The govt should stop hiding behind COVID-19 to proscribe this show. They made this same threat last year, r…",sweetboi with a little sense of humor @DianeRusset husband  IG @sweetestcamy,Sky
,,"You can't develop a vaccine for the pandemic that is Indian men. 

https://t.co/gn4jbVmSOU","Writes on Culture. Words in The Caravan, DAWN, HT, Himal Southasian, OPEN, IE, The Hindu Businessline, Firstpost, Arre and more",
,,"RT @ProjectLincoln: Donald Trump's 2020 Platform:

🤡He can drink water with one hand.
🤡He can recite 5 words in a row.
🤡He can walk down a…","Life's a roller coaster ride. 
The ups and downs will make you scream sometimes.","Southern, United States"
,,@JudeOseremhen @NCDCgov @Fmohnigeria @FMICNigeria @NOA_Nigeria @nmanigeria @Nursingworld_Ng @nighealthwatch @EpidAlert @InfectiousDz @PTFCOVID19 Death rate of covid is VERY LOW except in the elderly and those with underling ailments. Covid RARELY kills except in those cases. Keep those people safe!,,
,,"RT @NicolaSturgeon: Another day in Scotland with no deaths of confirmed cases, and tests coming back positive still under 1%. But we must n…",,
YobahLife personaldevelopment pandemic buildingbackbetter LockdownLearning InvestinginPeople,,"BLOG: this edition of #YobahLife looks at how the team is prioritising #personaldevelopment and why during the #pandemic and beyond , making the most of opportunities and #buildingbackbetter for their clients https://t.co/FFwo4yEclV #LockdownLearning #InvestinginPeople https://t.co/nxm35O6efL",Marketing Consultancy: Working with SMEs to build and develop marketing functions from strategy to hands-on delivery. Event Delivery Partner #reframeWIT,"Manchester, England"
,,"For some, a negative test doesn’t mean they're COVID-19-free https://t.co/LiDDVRgf8g","Latest local, national, world, business & sports news. Tweet us with questions, suggestions or tips! @HeraldHeadlines for headlines only.","Calgary, Alberta"
COVID19 MEMCM MSintune OneSite Cloud P2P,,"Remote Work and What It Means for the Future of Network Architecture. We cover the big issues, interim solutions, and what's in it for the long term. https://t.co/NorKJlr4ki
#COVID19 #MEMCM #MSintune #OneSite #Cloud #P2P . https://t.co/Q1fl7VT4ud",Inventors of the world’s first smart-scaling systems management technology for enterprise IT professionals.,"Bellevue, WA"
,,RT @GovMurphy: I want to address the coronavirus cluster in Middletown that is being linked to a house party attended by a group of teenage…,"Political, cooking, artsy, family and friends, fitness, dance, travel, sing, acting",
,,"RT @funder: BREAKING: Trump’s going to his NJ golf club today, at the height of the pandemic. With no plan to reopen schools or businesses.…",Trump hater‼️just a small voice trying too add to the conversation 😊part of the resistance,
,,"RT @DrAlfredMutua: Lillian &amp; I invite you to the soft opening of the A &amp; L Hotel, Machakos, from tomorrow, July 24th, 2020. We have initiat…","TURN ON MY NOTIFICATION DM for Ads and promotions, strictly business 🙏","Mombasa, Kenya"
,,RT @RBReich: The next time you hear Trump and McConnell claim we can’t afford to bail out the American people remember that the first coron…,thank you for not being a cop 😉 he/him,
,,@confidencenac I’ve booked an overnight stay in a hotel a few miles away just so I could use the spa if that counts? Also got to go to London for a day next week for essential travel so might have to pop in to Harrods to replace all the Earl Grey I used up whilst working from home in lockdown.,"Washed-up former DJ & Artist. Ex-Remoaner, now #EFTA - #EEA. Make Brexit work for UK. Radical Centrist - pragmatism beats ideology every time.",UK
,,RT @LADeptHealth: Contact tracers will call you from 877-766-2130 and won't ask you for financial information and will identify themselves.…,"Healthcare Economist, VIEWS ARE MY OWN!. RT = ""FYI"" ♥️= Endorsement. AWC CNSP 2019!! LSU J-School 1985; MBA '96.","Baton Rouge, LA"
California Churches,,"RT @EpochTimes: Since #California's Gov. @GavinNewsom announced #Churches must close their doors, many have taken services outdoors.

But n…","Christian, Vietnam Veteran, MAGA Trump 202Q 
use God's miracle Medicine Cannabis for chronic pain ,
Pharmaceuticals are poison,",south mississippi & S E USA
ICYMI Cenovus,,"#ICYMI: The tanker carrying #Cenovus oil has arrived in Saint John after a journey through Panama Canal. 
https://t.co/FNzUGNv7oV","Developing our oil and natural gas assets in a safe, innovative and efficient way","Calgary, Alberta"
,,"RT @RahulGandhi: I kept warning them on Covid19 and the economy. They rubbished it. 

Disaster followed. 

I keep warning them on China. Th…","Pure Indian🇮🇳🇮🇳🇮🇳, Student","Bihar, India"
coronavirus DurbinLiesImmigrantsDie PassS386 S386,,".@SenatorDurbin Zeenia is responsible for the rehabilitation of vulnerable Seniors, during the #coronavirus pandemic.
#DurbinLiesImmigrantsDie #PassS386 #S386
@dnc @dncwarroom
https://t.co/1439bpqgBo",,
,,@PitchingNinja This is how u practice social distancing,Negus outta FLA🌴☀️🌴!! Sliding through life in my own lane glancing in the rearview at the bullshit I've passed😎😎👊🏾 #NoFearOfFailure #Scorpio🦂,"Florida, USA"
smartphone,,"RT @manukumarjain: After my morning tweet, many people helped us with the contact details of the man who sold his cow to buy a #smartphone.…",,
,,The fuck? 😂 https://t.co/NRyOQLr9na,Punch a calculator for a living. Obsessive over Celtic. Some tweets may be beer induced. 'A Bhoy in the Better Land.',
,,RT @YahooNews: Coronavirus clash hands Mitch McConnell his 'toughest challenge as majority leader' https://t.co/dY9ZjFDfXf https://t.co/JuC…,"Car lover, Bangalorean!","Bangalore, India"
,,"RT @Noah_Halpin: THREAD: So under the guise of COVID, where they assumed that no one would notice, the psychiatric team at the National Gen…","ready break is a soup. trying to be an electronic engineer. (sé/é, he/him). 23.",the people's republic of Cork
,,RT @DavidCornDC: So where are all the Republicans--and Sarah Palin--screaming about death panels now?????,"Life isn't a journey 2 the grave safely w/a well preserved pretty body; it's 2 skid in sideways thoroughly used up, totally worn out, shouting WOW WHAT A RIDE!",Southern Indiana
,,"RT @JStein_WaPo: To sum up the split:

GOP plan 1: Cut $600/week benefit to $200/week; keep $200/week likely through 2020

GOP plan 2: Cut…","The retweeting of a tweet doesn't mean I agree with it, disagree with it, endorse it, reject it, etc. Sometimes I do, sometimes I don't.","Dayton, OH"
,,"RT @Opthomasprime_: water is wet. back to you, skip.",Post Malone is my dad,"Los Angeles, CA"
,,"RT @CIYJA: BREAKING: Undocumented immigrants at the Mesa Verde Detention Facility hace launched a LABOR STRIKE, urging @GavinNewsom respond…","good, yes, satisfactory; gritándole al sol, acab hasta la muerte they/she",head radio
,,"@IonaItalia @buffsoldier_96 @AreoMagazine You sure? I saw more people breaking social distancing saying ""it's not as bad if I got a mask"" lately. I hope it's not a trend but hard to tell.",Parle Français. Philosophy student and tutor (in other subjects too) Agreement is not full endorsement. Follow=/=endorsement. Nuanced person.,"Montréal, Québec"
,,RT @ValentineShow: OMG! We've hit 4 million cases of coronavirus!!!! Only 56 million to go until we equal Swine flu in 2009.,"You can fool all the people some of the time, and some of the people all the time, but you cannot fool all the people all the time- Abraham Lincoln #USA",United States
,,RT @thehildingur: .@SenatorDurbin Dr Silas Phd. has degrees from the worlds top universities. A startup he co-founded developed a #CORONAVI…,"Backlogged | Critical Thinking Preacher| Sustainable Energy Leader| Saving planet|STEM Mentor|

|Scholar of all religion, a follower of none|","New York, USA"
,,RT @kenjeong: RT @alanyang The pandemic has exposed a terrible strain of anti-Asian sentiment all over the country. I worked with the @adco…,just a dad!,
,,"RT @edul3on: This is something that I feel, as Venezuelans, we should talk about more.

Personally, I believe the main difference is that m…","que no esté de acuerdo con tu opinion individual no significa que esté en contra de tu lucha. 

ella/18/dibujante/ maricon't a favor de LGBT+ /multishipper.",Venezuela
COVID19,,"RT @PhumlaniMMajozi: South Africa’s top #COVID19 expert and advisor to government, Professor Salim Abdool Karim doesn’t recommend the shutd…","Love God,my family and life",
,,"RT @charliekirk11: Anthony Fauci sitting at a baseball stadium he has to himself on Opening Day, with no social distancing and not wearing…",Strawberry Blonde Bohemian Prophet with a Handful of Firecrackers 🧨🧨🧨🧨🧨MAGA-KAG 🇺🇸🇺🇸🇺🇸🇮🇱🇮🇱🇮🇱,
,,"RT @ASlavitt: COVID Update July 23: If you don’t know many people who have Coronavirus, its because you don’t know the people who pick the…","I pretty much haven't seen a day that couldn't be improved by dogs or LEGO. Concerned about democracy, our planet, and the creatures that inhabit it.",
COVID19,,"RT @UNHumanRights: 🇿🇼 #COVID19 should not be used to clamp down on fundamental freedoms, including freedom of expression &amp; right to peacefu…",Software Developer  | Guitar Lover 🎸 | Manchester United 🔴,
COVID19,,RT @natureofthings7: How long will the MSM continue to pretend that Trump is giving a Daily #COVID19 Briefing and not just trying to get hi…,"#Resist #persist When hate is loud, love cannot be silent.🆘 #RightMatters",
,,"RT @thegarance: Finally, official acknowledgement; One-third of COVID-19 patients who aren't hospitalized have long-term illness, CDC says…",fighting the good fight🇺🇸one tweet at a time 🗽Vote By Mail 🗳 tweeting with no restraint because COVID-19 could kill me 🆘 this administration needs to go!,"California, USA"
,,@alashshukla @bareillypolice @adgzonebareilly @bareillytraffic @dmbareilly @TOIBareilly @igrangebareilly @_cpsharma @Batman_Banker @Chashhmish @idesibanda @jitesh_pandey @JournoDev @mahaprabandhak @munshi1857 @kumarbrajesh12 @ivijayasharma Either he is uneducated so can't understand encrypted message abt corona or he is deaf like our system,"#BANKER
All Tweets Are Personal Views!! RTs Aren't Endorsements'",🌎
,,"RT @MSNBC: Rebekah Jones, fmr. Florida Scientist, alleges she was fired for refusing to publish misleading coronavirus data: ""Florida's act…","Explorer, tracking how great events affect real people. Author fiction & nonfiction trade paper & ebooks on Kindle, Nook, https://t.co/mMRfdPJk9v Apple & Kobo",Northern Illinois
,,"RT @CNN: Johns Hopkins University data records the US' first Covid-19 case on January 21. The US went from:

1 to 1 million cases in 99 day…","TV writer. Ravenclaw. Big fan of #RankedChoiceVoting, #UBI, and French toast. 😋 #TheExpanse season 5 is coming December 16th to @PrimeVideo! ✨ @ExpanseOnPrime",
,,RT @BrettMau5_: It’s disgusting that these teens don’t care that there’s a PANDEMIC going on and they’re having a pool party!! https://t.co…,iupui 20somethin,"Indianapolis, IN"
,,"RT @metalpuppywolf6: This pic was taken at a Día de Muertos parade in Puebla, México last year. Honestly can't wait for pandemic to be over…","FURSUIT MAKER since 2009 
works made with love and qualitty 
open Monday - Friday 
personal account @ettevywoof",Mexico
,,"RT @peterbakernyt: The surge in the United States is so extreme that, once adjusted for population, 10 states are recording more new cases…","I like Abe Lincoln, and I think that he would like me too.  Fellow Illinois lawyer and pragmatist #sports #Illini #Cubs #COYS #LGB #Bulls #Bears Opinions mine","Urbana, IL"
,,RT @yourspacecowgrl: And y’all mad at people receiving unemployment during a pandemic.,"old soul, don’t fold, roll solo",ENERGY
,,RT @eahcalanait: My sister and I lost our only family earlier this week to Covid-19. We’ve started a go fund raiser to help us financially…,Noël 💛🌻                                                        they/them // pisces sagittarius and scorpio //,
,,RT @AhmedVsDaWorld: He’s social distancing from his own shoe 😭😭😭😭😭😭,"""𝔀𝓱𝓮𝓻𝓮 𝓽𝓸 𝓶𝓲𝓼𝓼"" ""𝓽𝓸 𝓽𝓱𝓮 𝓼𝓽𝓪𝓻𝓼""",
,,"RT @pbhushan1: ""Union Minister Arjun Ram Meghwal has launched a 'papad' brand amid covid pandemic claiming that it contains some ingredient…",“A friend should always underestimate your virtues and an enemy overestimate your faults”,
,,RT @tinaarceodumlao: Landers Arcovia City in Pasig City was allowed to resume operations earlier than the initially imposed 7-day suspensio…,Real and hypothecary.,Soliven Room
PelosiPlague,,"RT @CatBourne: @SpeakerPelosi #PelosiPlague 
remember that time, after your president shut down travel, that you were busy inviting everyon…","🦅🇺🇲, RN, Trumplican, God, Country and Guns, seeker of truth, #WWG1WGA, #thegreatawakening, #Q, Anon, #Patriot, #MAGA, #Trump2020 🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲",United States
,,"RT @_Saraphim: 2020 So Far 
Jan: WWIII/Wildfires 
Jan: Kobe and GiGi Died 
Mar: Covid-19 
Apr: quarantine 
May: killer wasps/Parallel Unive…",I LOOOOOOOVE MUSIC. WARNING:I am friendly. Twitt @ me anytime.,"Ohio, UnSunny"
,,RT @Peoples_Pundit: The coronavirus death count is bullshit.,caporegime    #StopTheSteal,
Covid_19 Houston,,"This is a wise decision because the #Covid_19 risk 

#Houston https://t.co/7COXZrqdIt",Escribo contra el miedo. Contra el viento con garras que se aloja en mi respiración---A. Pizarnik,
,,"RT @UgMirror: Uganda Gets First Coronavirus Death Case in Mbale, @MinofHealthUG confirms

https://t.co/LfUHyWBbfT",Just a stand up guy that is blessed 🎈 Get busy living or get busy dying💫Digital Marketing ||Pending Accountant MUK🎯 @Rotaract_MUK🗣️,Quarantine
,,"RT @peterbakernyt: As Trump calls for schools to reopen fully for in-person instruction, his son’s school says it will not. https://t.co/bG…",RN CLNC,NC
,,RT @BigOgKobe: 🗣THEY DONE RELEASED THE COVID VACCINE https://t.co/NKjfxZJmVy,Life is 10% what happens to me and 90% how I react to it.- Charles Swindoll #RavensFlock Super Bowl LIII champs,
,,RT @espn: Anthony Rizzo handing out hand sanitizer at first base 😂 https://t.co/gyJ23ML39O,,
,,"In the first of a special two part episode, we talk with biotech equity analyst Matthew Harrison about new case projections ahead of fall and flu season. 
 https://t.co/HzwhvZ3eJg","Financial Advisors at Morgan Stanley.  For more information please visit our website.
We believe The #1 priority in life is family",Omaha
,,@RobMacD35127984 It’s the “new normal”🤣🤣🤣https://t.co/ZbmnY51jXo,I’m a Telfordbot🤖 He/Him/Hey You/Just not late for dinner. The climate changes,"Climate Crisis, Alberta"
,,"RT @GwenGraham: “As the situation has gone from promising at beginning of the pandemic to desperate, the county judge will soon issue a sta…",,
,,RT @missb_y1teacher: One of my placement mentors said that I can’t be a teacher and have anxiety so I need to rethink my career. It floored…,Edge Hill University 📚|| Year 1 Trainee Teacher 👩🏽‍🏫|| Specialising in English and Art 🖋,"England, United Kingdom"
,,"RT @KTNNewsKE: Dr Mwachonda:  We have lost 7 healthcare workers, 500 are under isolation and bringing foreign doctors who will require prio…","MBBS
MSc-Global Health",
,,"RT @camanpour: Sweden got the world’s attention by not implementing a lockdown. But its death toll is far higher than its neighbors, and it…","Tjänsteman och Global citizen🌍. Mina åsikter är privata och har inget att göra med myndigheten =yttrandefrihet. ’Liberté, Égalité, Fraternité’",Global Citizen-jobbar hemifrån
,,"RT @ILCUK: As well as an outbreak of COVID, we've had an outbreak of ageism, argues James Appleby of @geronsociety ""Ageism is the second ha…","Providing market insights into the social sector, innovation & digital leadership. Co-founder #ConnectedCareNetwork. Editor Click Guides to Digital Resources",United Kingdom
CNN,,RT @BrookeBCNN: Please — stop and watch. 🙏🏼 #CNN,,
,,"Can you imagine the plight of this guy? Plying his trade, earning daily wages (as most three wheeler guys typically do) and then suddenly - off to quarantine, and loss of livelihood for 2 weeks minimum through absolutely no fault of his own https://t.co/oATDnzotAE",,
COVID19,,"To help @czbiohub continue conducting research for public health challenges like #COVID19, we are donating necessary medical equipment. Read more about our COVID-19 response: https://t.co/0ixmV1mOTY https://t.co/bXUAF13CWA","Official Twitter feed for Nektar’s Media Team, we’re tweeting on what we find engaging.  Nektar’s Twitter guidelines can be found here: https://t.co/AeFYct0qlt","San Francisco, CA"
howmanyHenry mandatemasksSC,,One of the first thing I learned as a lawyer was to hire a good expert when needed and listen to your expert. @henrymcmaster failed at that too. #howmanyHenry? #mandatemasksSC https://t.co/sa1NzKjWSr,Family Court Lawyer; ReSister. Working my rear end off to flip SC Blue. Working for a more just and kinder world. Tweets should not be considered legal advice.,"Sullivan's Island, SC"
COWARDLYtrump Coronavirus,,"@rychemom @RetiredMaybe @Veteran97178373 #COWARDLYtrump Thought It Was #Coronavirus! 
😄 😁 😆 😅 😂 🤣 https://t.co/iR8B83OGLV","aFlawedRepositoryOfTrivia &DumbAssFacts""EXPERT""!NOT A SPAMMER! All HaveARight2 TheirOwnOpinion(WithinReason)ME+U! FOLLOW AFTER CHECKING UNFOLLOW IF UNFOLLOWED!😄",Phobos RESIST
,,RT @davematt88: @NikkiHaley @realDonaldTrump He wrecked the economy because he didn't take covid-19 seriously.,,
,,"RT @mmpadellan: How is COVID-19 dangerous enough to cancel the Republican Convention in Jacksonville, but safe enough to send our kids back…","She/her: Antifascist, artist, teacher, voter. Disabled & Chronically Ill: Bipolar, Fibromyalgia, Osteoarthritis. I'm struggling right now. Let's try to be kind.","Chicago, Illinois"
